bri,watt
1,0.9
2,1.0
3,0.8
4,0.8
5,0.8
6,0.9
7,1.0
8,0.9
9,0.9
10,0.9
11,0.9
12,1.1
13,0.9
14,0.8
15,0.8
16,0.9
17,1.7
18,0.9
19,0.8
20,0.9
21,0.9
22,1.0
23,0.9
24,0.8
25,0.8
26,0.9
27,0.8
28,1.0
29,0.9
30,1.0
31,1.4
32,1.0
33,1.0
34,1.1
35,1.2
36,1.3
37,1.2
38,1.3
39,1.2
40,1.8
41,1.5
42,1.4
43,1.4
44,1.4
45,1.8
46,1.8
47,1.7
48,1.6
49,1.6
50,1.7
51,1.7
52,2.4
53,1.7
54,1.9
55,1.9
56,2.0
57,2.2
58,2.1
59,2.2
60,2.2
61,2.2
62,2.5
63,2.5
64,2.4
65,2.4
66,2.4
67,3.1
68,2.7
69,2.7
70,2.6
71,2.7
72,3.6
73,3.2
74,2.9
75,3.0
76,3.0
77,3.1
78,3.2
79,3.3
80,4.0
81,4.2
82,3.6
83,3.6
84,3.5
85,3.5
86,3.6
87,3.7
88,3.8
89,3.8
90,4.1
91,4.1
92,4.0
93,4.1
94,4.1
95,4.2
96,5.0
97,4.5
98,4.5
99,4.5
100,4.6
101,4.7
102,5.5
103,4.9
104,4.9
105,4.9
106,5.6
107,5.1
108,5.3
109,5.3
110,5.4
111,5.9
112,5.6
113,5.8
114,5.8
115,5.9
116,6.4
117,6.2
118,6.3
119,6.3
120,6.4
121,6.5
122,6.6
123,6.6
124,6.9
125,6.9
126,6.9
127,7.7
128,7.1
129,7.1
130,7.2
131,7.3
132,7.4
133,7.5
134,7.6
135,7.7
136,7.0
137,7.9
138,7.7
139,8.0
140,8.2
141,8.1
142,7.7
143,8.0
144,7.9
145,8.2
146,8.8
147,8.9
148,8.7
149,9.1
150,9.2
151,8.8
152,9.4
153,9.1
154,9.7
155,9.3
156,9.8
157,9.6
158,10.1
159,10.2
160,10.2
161,10.4
162,10.5
163,10.4
164,10.7
165,10.1
166,11.1
167,11.1
168,11.3
169,11.3
170,11.4
171,11.6
172,11.7
173,11.3
174,12.0
175,12.1
176,12.2
177,12.4
178,12.5
179,12.3
180,12.7
181,12.8
182,13.0
183,13.1
184,13.2
185,13.3
186,13.5
187,13.7
188,13.9
189,14.0
190,14.1
191,14.2
192,14.2
193,14.3
194,14.2
195,14.5
196,14.7
197,15.0
198,15.0
199,15.1
200,15.3
201,15.4
202,15.7
203,15.8
204,15.9
205,16.1
206,16.2
207,16.3
208,16.1
209,16.7
210,16.8
211,17.0
212,17.1
213,17.3
214,17.5
215,17.6
216,17.8
217,18.0
218,18.1
219,18.2
220,18.4
221,17.9
222,18.4
223,18.7
224,18.9
225,19.1
226,19.3
227,19.5
228,19.6
229,19.9
230,20.0
231,19.4
232,20.2
233,20.4
234,20.8
235,21.0
236,21.2
237,21.1
238,21.5
239,21.8
240,21.8
241,21.1
242,22.1
243,22.0
244,22.4
245,22.6
246,22.5
247,22.8
248,23.1
249,23.1
250,23.3
251,23.5
252,23.6
253,22.6
254,24.1
255,23.5
