bri,watt
1,0.551
2,0.551
3,0.552
4,0.552
5,0.553
6,0.553
7,0.553
8,0.554
9,0.555
10,0.555
11,0.556
12,0.556
13,0.557
14,0.557
15,0.558
16,0.559
17,0.559
18,0.560
19,0.560
20,0.561
21,0.562
22,0.563
23,0.563
24,0.564
25,0.565
26,0.566
27,0.566
28,0.567
29,0.568
30,0.569
31,0.570
32,0.571
33,0.572
34,0.573
35,0.574
36,0.575
37,0.576
38,0.577
39,0.578
40,0.579
41,0.580
42,0.581
43,0.582
44,0.583
45,0.585
46,0.586
47,0.587
48,0.589
49,0.590
50,0.591
51,0.593
52,0.594
53,0.596
54,0.597
55,0.599
56,0.600
57,0.602
58,0.603
59,0.605
60,0.607
61,0.609
62,0.610
63,0.612
64,0.614
65,0.616
66,0.618
67,0.620
68,0.622
69,0.624
70,0.626
71,0.628
72,0.631
73,0.633
74,0.635
75,0.638
76,0.640
77,0.642
78,0.645
79,0.647
80,0.650
81,0.653
82,0.655
83,0.658
84,0.661
85,0.664
86,0.667
87,0.670
88,0.673
89,0.676
90,0.679
91,0.683
92,0.686
93,0.689
94,0.693
95,0.696
96,0.700
97,0.703
98,0.707
99,0.711
100,0.715
101,0.719
102,0.723
103,0.727
104,0.731
105,0.735
106,0.740
107,0.744
108,0.748
109,0.753
110,0.758
111,0.762
112,0.767
113,0.772
114,0.777
115,0.782
116,0.787
117,0.793
118,0.798
119,0.803
120,0.809
121,0.814
122,0.820
123,0.826
124,0.832
125,0.838
126,0.844
127,0.850
128,0.857
129,0.863
130,0.870
131,0.876
132,0.883
133,0.890
134,0.897
135,0.904
136,0.911
137,0.919
138,0.926
139,0.934
140,0.942
141,0.949
142,0.957
143,0.966
144,0.974
145,0.982
146,0.991
147,0.999
148,1.008
149,1.017
150,1.026
151,1.035
152,1.044
153,1.054
154,1.063
155,1.073
156,1.083
157,1.093
158,1.103
159,1.113
160,1.123
161,1.134
162,1.145
163,1.155
164,1.167
165,1.178
166,1.189
167,1.200
168,1.212
169,1.224
170,1.236
171,1.248
172,1.260
173,1.273
174,1.285
175,1.298
176,1.311
177,1.324
178,1.337
179,1.351
180,1.365
181,1.378
182,1.392
183,1.406
184,1.421
185,1.435
186,1.450
187,1.465
188,1.480
189,1.495
190,1.510
191,1.526
192,1.542
193,1.558
194,1.574
195,1.590
196,1.607
197,1.623
198,1.640
199,1.657
200,1.674
201,1.692
202,1.710
203,1.727
204,1.745
205,1.764
206,1.782
207,1.801
208,1.819
209,1.838
210,1.858
211,1.877
212,1.897
213,1.916
214,1.936
215,1.956
216,1.977
217,1.997
218,2.018
219,2.039
220,2.060
221,2.081
222,2.103
223,2.125
224,2.147
225,2.169
226,2.191
227,2.214
228,2.236
229,2.259
230,2.282
231,2.305
232,2.329
233,2.353
234,2.376
235,2.401
236,2.425
237,2.449
238,2.474
239,2.499
240,2.524
241,2.549
242,2.574
243,2.600
244,2.625
245,2.651
246,2.678
247,2.690
248,2.69
249,2.69
250,2.69
251,2.69
252,2.69
253,2.69
254,2.69
255,2.69
