bri,watt
1,1.5
2,1.5
3,1.55
4,1.6
5,1.55
6,1.6
7,1.7
8,1.75
9,1.8
10,1.8
11,1.8
12,1.95
13,1.95
14,2.05
15,2.1
16,2.1
17,2.2
18,2.2
19,2.25
20,2.3
21,2.35
22,2.45
23,2.45
24,2.55
25,2.6
26,2.55
27,2.6
28,2.7
29,2.75
30,2.75
31,2.8
32,2.9
33,3.0
34,3.0
35,2.95
36,3.05
37,3.1
38,3.15
39,3.2
40,3.25
41,3.3
42,3.35
43,3.4
44,3.4
45,3.5
46,3.6
47,3.55
48,3.65
49,3.7
50,3.75
51,3.8
52,3.85
53,3.9
54,3.95
55,4.05
56,4.0
57,4.1
58,4.2
59,4.3
60,4.25
61,4.3
62,4.35
63,4.4
64,4.4
65,4.55
66,4.6
67,4.6
68,4.7
69,4.7
70,4.75
71,4.8
72,4.85
73,4.95
74,5.0
75,5.0
76,5.1
77,5.1
78,5.2
79,5.25
80,5.25
81,5.3
82,5.4
83,5.5
84,5.45
85,5.55
86,5.6
87,5.65
88,5.6
89,5.7
90,5.75
91,5.8
92,5.9
93,5.95
94,6.0
95,6.0
96,6.1
97,6.15
98,6.2
99,6.3
100,6.25
101,6.3
102,6.4
103,6.4
104,6.5
105,6.55
106,6.6
107,6.6
108,6.65
109,6.75
110,6.8
111,6.9
112,6.9
113,6.95
114,7.05
115,7.1
116,7.1
117,7.2
118,7.25
119,7.3
120,7.35
121,7.4
122,7.45
123,7.5
124,7.55
125,7.65
126,7.65
127,7.7
128,7.65
129,7.8
130,7.85
131,7.85
132,7.9
133,7.95
134,8.0
135,8.1
136,8.15
137,8.25
138,8.25
139,8.2
140,8.3
141,8.4
142,8.45
143,8.5
144,8.6
145,8.65
146,8.6
147,8.7
148,8.8
149,8.8
150,8.85
151,8.95
152,9.0
153,9.05
154,9.05
155,9.1
156,9.2
157,9.3
158,9.25
159,9.35
160,9.4
161,9.45
162,9.5
163,9.55
164,9.6
165,9.7
166,9.7
167,9.8
168,9.85
169,9.9
170,9.95
171,10.0
172,10.05
173,10.05
174,10.2
175,10.15
176,10.3
177,10.3
178,10.35
179,10.4
180,10.4
181,10.5
182,10.6
183,10.7
184,10.7
185,10.75
186,10.8
187,10.8
188,10.85
189,10.9
190,11.0
191,11.05
192,11.1
193,11.15
194,11.25
195,11.3
196,11.3
197,11.35
198,11.45
199,11.45
200,11.45
201,11.6
202,11.7
203,11.7
204,11.75
205,11.8
206,11.9
207,11.9
208,12.0
209,12.0
210,12.15
211,12.1
212,12.15
213,12.2
214,12.3
215,12.3
216,12.35
217,12.4
218,12.5
219,12.55
220,12.65
221,12.65
222,12.7
223,12.8
224,12.8
225,12.9
226,12.95
227,12.95
228,13.0
229,13.1
230,13.1
231,13.2
232,13.3
233,13.3
234,13.35
235,13.35
236,13.5
237,13.55
238,13.55
239,13.65
240,13.7
241,13.75
242,13.8
243,13.85
244,13.9
245,14.0
246,14.0
247,14.15
248,14.2
249,14.2
250,14.3
251,14.3
252,14.4
253,14.45
254,14.55
255,14.5
