bri,watt
1,0.5
2,0.4
3,0.5
4,0.5
5,0.4
6,0.5
7,0.4
8,0.5
9,0.4
10,0.5
11,0.4
12,0.4
13,0.5
14,0.4
15,0.5
16,0.5
17,0.4
18,0.5
19,0.6
20,0.4
21,0.5
22,0.4
23,0.5
24,0.5
25,0.5
26,0.5
27,0.5
28,0.5
29,0.6
30,0.5
31,0.6
32,0.6
33,0.5
34,0.6
35,0.5
36,0.6
37,0.5
38,0.6
39,0.5
40,0.6
41,0.5
42,0.6
43,0.5
44,0.6
45,0.6
46,0.7
47,0.6
48,0.7
49,0.6
50,0.7
51,0.6
52,0.7
53,0.7
54,0.6
55,0.7
56,0.6
57,0.7
58,0.7
59,0.8
60,0.7
61,0.8
62,0.8
63,0.7
64,0.8
65,0.8
66,0.8
67,0.8
68,0.8
69,0.8
70,0.8
71,0.8
72,0.9
73,0.8
74,0.9
75,0.8
76,0.9
77,0.8
78,0.9
79,0.9
80,0.9
81,1.0
82,0.9
83,1.0
84,1.0
85,1.0
86,0.9
87,1.0
88,1.1
89,1.0
90,1.1
91,1.0
92,1.1
93,1.1
94,1.0
95,1.1
96,1.2
97,1.1
98,1.2
99,1.1
100,1.2
101,1.2
102,1.2
103,1.3
104,1.2
105,1.3
106,1.2
107,1.3
108,1.3
109,1.4
110,1.3
111,1.4
112,1.4
113,1.3
114,1.4
115,1.5
116,1.4
117,1.5
118,1.5
119,1.5
120,1.5
121,1.6
122,1.5
123,1.6
124,1.6
125,1.7
126,1.6
127,1.7
128,1.7
129,1.6
130,1.7
131,1.8
132,1.7
133,1.8
134,1.8
135,1.8
136,1.9
137,1.9
138,1.9
139,2.0
140,1.9
141,2.0
142,1.9
143,2.0
144,2.0
145,2.1
146,2.0
147,2.1
148,2.1
149,2.1
150,2.2
151,2.1
152,2.2
153,2.2
154,2.2
155,2.3
156,2.3
157,2.3
158,2.4
159,2.4
160,2.4
161,2.4
162,2.4
163,2.5
164,2.5
165,2.5
166,2.6
167,2.5
168,2.5
169,2.6
170,2.6
171,2.6
172,2.6
173,2.6
174,2.7
175,2.7
176,2.7
177,2.7
178,2.8
179,2.7
180,2.8
181,2.8
182,2.9
183,2.9
184,3.0
185,2.9
186,3.0
187,3.0
188,3.0
189,3.1
190,3.1
191,3.2
192,3.1
193,3.2
194,3.2
195,3.3
196,3.3
197,3.2
198,3.3
199,3.4
200,3.4
201,3.4
202,3.5
203,3.4
204,3.5
205,3.5
206,3.5
207,3.6
208,3.7
209,3.6
210,3.7
211,3.7
212,3.8
213,3.8
214,3.9
215,3.9
216,3.8
217,3.9
218,4.0
219,4.0
220,4.1
221,4.1
222,4.1
223,4.2
224,4.1
225,4.2
226,4.3
227,4.3
228,4.3
229,4.3
230,4.4
231,4.4
232,4.4
233,4.5
234,4.5
235,4.5
236,4.6
237,4.7
238,4.6
239,4.7
240,4.7
241,4.8
242,4.8
243,4.9
244,4.9
245,4.9
246,5.0
247,5.0
248,5.1
249,5.1
250,5.1
251,5.2
252,5.2
253,5.2
254,5.2
255,5.3
