bri,watt
1,0.84
2,0.89
3,0.86
4,0.97
5,0.85
6,0.9
7,0.83
8,0.94
9,0.87
10,0.98
11,1.02
12,0.93
13,1.0
14,1.05
15,1.07
16,1.02
17,0.88
18,1.02
19,0.91
20,1.12
21,1.13
22,1.15
23,1.0
24,1.03
25,0.98
26,0.88
27,1.07
28,0.93
29,0.99
30,1.02
31,1.2
32,0.91
33,1.0
34,1.17
35,1.29
36,1.23
37,1.16
38,1.12
39,1.25
40,1.31
41,1.26
42,1.23
43,1.32
44,1.33
45,1.36
46,1.31
47,1.16
48,1.38
49,1.27
50,1.4
51,1.46
52,1.15
53,1.32
54,1.31
55,1.48
56,1.48
57,1.33
58,1.27
59,1.37
60,1.51
61,1.45
62,1.38
63,1.45
64,1.5
65,1.6
66,1.56
67,1.61
68,1.55
69,1.64
70,1.66
71,1.58
72,1.74
73,1.77
74,1.76
75,1.8
76,1.72
77,1.73
78,1.75
79,1.76
80,1.91
81,1.8
82,1.81
83,1.93
84,1.82
85,1.99
86,2.0
87,2.07
88,1.97
89,1.91
90,2.08
91,1.97
92,2.09
93,2.01
94,2.09
95,2.21
96,2.21
97,2.26
98,2.27
99,2.16
100,2.31
101,2.2
102,2.28
103,2.25
104,2.27
105,2.41
106,2.37
107,2.41
108,2.38
109,2.34
110,2.44
111,2.51
112,2.36
113,2.38
114,2.54
115,2.51
116,2.49
117,2.63
118,2.54
119,2.66
120,2.73
121,2.72
122,2.75
123,2.74
124,2.84
125,2.84
126,2.87
127,2.79
128,2.85
129,2.9
130,2.93
131,2.96
132,3.01
133,3.14
134,3.19
135,3.13
136,3.08
137,3.14
138,3.3
139,3.35
140,3.39
141,3.29
142,3.32
143,3.29
144,3.32
145,3.43
146,3.46
147,3.63
148,3.58
149,3.68
150,3.61
151,3.65
152,3.65
153,3.62
154,3.85
155,3.92
156,3.8
157,3.88
158,3.84
159,4.02
160,3.98
161,3.89
162,4.11
163,4.08
164,4.19
165,4.26
166,4.25
167,4.18
168,4.09
169,4.38
170,4.48
171,4.38
172,4.47
173,4.53
174,4.57
175,4.66
176,4.55
177,4.56
178,4.55
179,4.71
180,4.91
181,4.82
182,4.73
183,4.88
184,4.91
185,4.99
186,5.14
187,5.08
188,5.24
189,5.25
190,5.33
191,5.29
192,5.14
193,5.37
194,5.46
195,5.55
196,5.5
197,5.44
198,5.58
199,5.78
200,5.76
201,5.86
202,5.67
203,5.73
204,5.93
205,6.08
206,5.94
207,6.02
208,6.13
209,6.25
210,6.21
211,6.17
212,6.33
213,6.33
214,6.48
215,6.43
216,6.65
217,6.59
218,6.55
219,6.65
220,6.72
221,6.8
222,6.96
223,6.94
224,7.07
225,7.07
226,7.14
227,7.15
228,7.27
229,7.38
230,7.24
231,7.25
232,7.37
233,7.59
234,7.69
235,7.81
236,7.81
237,7.69
238,7.86
239,8.04
240,8.1
241,8.01
242,8.11
243,8.2
244,8.4
245,8.27
246,8.52
247,8.38
248,8.36
249,8.69
250,8.7
251,8.74
252,8.85
253,9.1
254,9.16
255,9.07
