bri,watt
1,0.27
2,0.27
3,0.27
4,0.29
5,0.27
6,0.26
7,0.27
8,0.27
9,0.27
10,0.27
11,0.27
12,0.25
13,0.25
14,0.28
15,0.24
16,0.26
17,0.26
18,0.27
19,0.27
20,0.27
21,0.28
22,0.25
23,0.25
24,0.27
25,0.25
26,0.26
27,0.28
28,0.26
29,0.26
30,0.26
31,0.27
32,0.27
33,0.27
34,0.25
35,0.27
36,0.29
37,0.24
38,0.29
39,0.28
40,0.3
41,0.31
42,0.29
43,0.29
44,0.29
45,0.29
46,0.29
47,0.27
48,0.31
49,0.33
50,0.33
51,0.34
52,0.31
53,0.35
54,0.33
55,0.35
56,0.32
57,0.35
58,0.33
59,0.35
60,0.34
61,0.34
62,0.32
63,0.35
64,0.36
65,0.34
66,0.37
67,0.37
68,0.35
69,0.35
70,0.36
71,0.35
72,0.37
73,0.41
74,0.38
75,0.39
76,0.37
77,0.41
78,0.39
79,0.41
80,0.41
81,0.41
82,0.44
83,0.43
84,0.47
85,0.43
86,0.43
87,0.45
88,0.47
89,0.44
90,0.45
91,0.49
92,0.47
93,0.49
94,0.49
95,0.49
96,0.51
97,0.51
98,0.49
99,0.48
100,0.51
101,0.51
102,0.51
103,0.54
104,0.57
105,0.57
106,0.56
107,0.55
108,0.57
109,0.59
110,0.59
111,0.61
112,0.61
113,0.63
114,0.63
115,0.64
116,0.64
117,0.66
118,0.64
119,0.69
120,0.67
121,0.69
122,0.7
123,0.73
124,0.74
125,0.72
126,0.73
127,0.73
128,0.77
129,0.79
130,0.77
131,0.81
132,0.81
133,0.83
134,0.85
135,0.85
136,0.87
137,0.85
138,0.87
139,0.89
140,0.95
141,0.94
142,0.94
143,0.98
144,0.98
145,0.99
146,0.97
147,1.0
148,1.0
149,1.0
150,1.03
151,1.04
152,1.07
153,1.08
154,1.11
155,1.14
156,1.17
157,1.19
158,1.2
159,1.24
160,1.25
161,1.26
162,1.25
163,1.25
164,1.29
165,1.29
166,1.32
167,1.33
168,1.34
169,1.37
170,1.41
171,1.41
172,1.47
173,1.49
174,1.52
175,1.54
176,1.58
177,1.59
178,1.6
179,1.65
180,1.69
181,1.7
182,1.75
183,1.76
184,1.77
185,1.78
186,1.79
187,1.81
188,1.87
189,1.88
190,1.92
191,1.97
192,1.97
193,2.03
194,2.07
195,2.11
196,2.15
197,2.19
198,2.22
199,2.3
200,2.31
201,2.41
202,2.4
203,2.46
204,2.5
205,2.55
206,2.55
207,2.59
208,2.66
209,2.65
210,2.73
211,2.77
212,2.79
213,2.87
214,2.91
215,2.95
216,3.01
217,3.09
218,3.16
219,3.2
220,3.27
221,3.38
222,3.43
223,3.51
224,3.57
225,3.65
226,3.7
227,3.7
228,3.76
229,3.83
230,3.91
231,3.97
232,4.06
233,4.15
234,4.24
235,4.3
236,4.37
237,4.48
238,4.53
239,4.61
240,4.68
241,4.74
242,4.88
243,5.01
244,5.13
245,5.2
246,5.31
247,5.41
248,5.48
249,5.59
250,5.71
251,5.81
252,5.93
253,6.07
254,6.15
255,6.16
