bri,watt
1,1.0
2,1.0
3,1.0
4,1.1
5,1.1
6,1.2
7,1.2
8,1.2
9,1.2
10,1.2
11,1.2
12,1.2
13,1.2
14,1.2
15,1.2
16,1.2
17,1.2
18,1.2
19,1.3
20,1.3
21,1.3
22,1.3
23,1.3
24,1.3
25,1.3
26,1.3
27,1.3
28,1.3
29,1.3
30,1.3
31,1.3
32,1.3
33,1.4
34,1.4
35,1.3
36,1.4
37,1.4
38,1.4
39,1.4
40,1.4
41,1.4
42,1.5
43,1.5
44,1.4
45,1.5
46,1.5
47,1.6
48,1.6
49,1.6
50,1.6
51,1.6
52,1.6
53,1.6
54,1.6
55,1.6
56,1.6
57,1.7
58,1.8
59,1.7
60,1.8
61,1.7
62,1.7
63,1.8
64,1.8
65,1.9
66,2.0
67,1.9
68,1.8
69,1.9
70,2.1
71,1.9
72,2.0
73,2.2
74,2.2
75,2.0
76,2.0
77,2.0
78,2.2
79,2.2
80,2.2
81,2.2
82,2.4
83,2.3
84,2.3
85,2.4
86,2.3
87,2.3
88,2.4
89,2.4
90,2.3
91,2.4
92,2.3
93,2.4
94,2.5
95,2.5
96,2.5
97,2.6
98,2.6
99,2.8
100,2.7
101,2.8
102,2.8
103,2.8
104,3.0
105,2.9
106,3.0
107,2.9
108,3.1
109,3.0
110,3.0
111,3.1
112,2.9
113,3.0
114,3.1
115,3.1
116,3.0
117,3.1
118,3.1
119,3.2
120,3.2
121,3.3
122,3.3
123,3.4
124,3.4
125,3.3
126,3.4
127,3.4
128,3.4
129,3.5
130,3.6
131,3.7
132,3.6
133,3.7
134,3.8
135,3.8
136,3.8
137,3.7
138,4.0
139,4.0
140,4.1
141,4.0
142,4.0
143,4.2
144,4.1
145,4.2
146,4.2
147,4.2
148,4.2
149,4.1
150,4.2
151,4.3
152,4.4
153,4.3
154,4.4
155,4.5
156,4.5
157,4.4
158,4.4
159,4.6
160,4.6
161,4.6
162,4.7
163,4.7
164,4.8
165,4.9
166,5.0
167,4.9
168,5.0
169,5.2
170,5.2
171,5.2
172,5.2
173,5.3
174,5.4
175,5.4
176,5.5
177,5.6
178,5.6
179,5.7
180,5.7
181,5.7
182,5.8
183,5.9
184,5.9
185,6.0
186,6.0
187,6.1
188,6.2
189,6.2
190,6.3
191,6.3
192,6.3
193,6.4
194,6.4
195,6.4
196,6.5
197,6.6
198,6.6
199,6.6
200,6.7
201,6.7
202,6.7
203,6.8
204,6.8
205,6.9
206,6.9
207,6.9
208,7.0
209,7.2
210,7.1
211,7.2
212,7.2
213,7.3
214,7.4
215,7.4
216,7.4
217,7.5
218,7.6
219,7.5
220,7.7
221,7.8
222,7.8
223,7.9
224,8.0
225,8.1
226,8.1
227,8.2
228,8.2
229,8.3
230,8.5
231,8.5
232,8.6
233,8.7
234,8.7
235,8.8
236,8.8
237,8.9
238,9.0
239,9.0
240,9.0
241,9.1
242,9.2
243,9.4
244,9.3
245,9.5
246,9.5
247,9.6
248,9.6
249,9.7
250,9.8
251,9.8
252,9.9
253,11.1
254,11.0
255,11.2
