bri,watt
1,0.68
2,0.68
3,0.68
4,0.69
5,0.68
6,0.66
7,0.69
8,0.69
9,0.68
10,0.68
11,0.69
12,0.69
13,0.7
14,0.69
15,0.69
16,0.68
17,0.69
18,0.71
19,0.7
20,0.71
21,0.72
22,0.74
23,0.74
24,0.72
25,0.72
26,0.72
27,0.74
28,0.75
29,0.75
30,0.75
31,0.75
32,0.78
33,0.79
34,0.79
35,0.8
36,0.8
37,0.81
38,0.81
39,0.8
40,0.84
41,0.86
42,0.86
43,0.85
44,0.85
45,0.88
46,0.89
47,0.89
48,0.91
49,0.93
50,0.95
51,0.94
52,0.96
53,0.97
54,0.99
55,1.0
56,1.0
57,1.01
58,1.04
59,1.04
60,1.05
61,1.07
62,1.07
63,1.1
64,1.11
65,1.12
66,1.12
67,1.14
68,1.18
69,1.19
70,1.18
71,1.21
72,1.21
73,1.24
74,1.25
75,1.29
76,1.29
77,1.31
78,1.32
79,1.32
80,1.36
81,1.4
82,1.4
83,1.41
84,1.43
85,1.44
86,1.46
87,1.49
88,1.5
89,1.54
90,1.56
91,1.56
92,1.56
93,1.6
94,1.62
95,1.64
96,1.66
97,1.69
98,1.7
99,1.73
100,1.75
101,1.77
102,1.8
103,1.82
104,1.82
105,1.86
106,1.88
107,1.91
108,1.94
109,1.93
110,1.99
111,1.98
112,2.01
113,2.02
114,2.06
115,2.09
116,2.11
117,2.15
118,2.19
119,2.2
120,2.24
121,2.25
122,2.27
123,2.31
124,2.34
125,2.36
126,2.4
127,2.42
128,2.46
129,2.48
130,2.54
131,2.54
132,2.55
133,2.62
134,2.62
135,2.66
136,2.7
137,2.73
138,2.76
139,2.77
140,2.83
141,2.84
142,2.88
143,2.92
144,2.95
145,2.98
146,3.02
147,3.05
148,3.06
149,3.09
150,3.12
151,3.16
152,3.24
153,3.25
154,3.27
155,3.33
156,3.38
157,3.39
158,3.44
159,3.46
160,3.49
161,3.54
162,3.58
163,3.61
164,3.65
165,3.73
166,3.73
167,3.75
168,3.81
169,3.86
170,3.88
171,3.95
172,3.95
173,4.04
174,4.01
175,4.08
176,4.12
177,4.15
178,4.21
179,4.25
180,4.26
181,4.34
182,4.38
183,4.41
184,4.45
185,4.53
186,4.55
187,4.62
188,4.66
189,4.72
190,4.75
191,4.8
192,4.84
193,4.9
194,4.93
195,4.99
196,5.04
197,5.09
198,5.12
199,5.19
200,5.24
201,5.25
202,5.31
203,5.36
204,5.41
205,5.42
206,5.5
207,5.54
208,5.59
209,5.67
210,5.7
211,5.78
212,5.81
213,5.88
214,5.9
215,5.99
216,6.03
217,6.09
218,6.12
219,6.19
220,6.24
221,6.29
222,6.35
223,6.39
224,6.45
225,6.5
226,6.58
227,6.65
228,6.69
229,6.75
230,6.8
231,6.84
232,6.92
233,6.97
234,7.03
235,7.09
236,7.14
237,7.19
238,7.25
239,7.29
240,7.36
241,7.39
242,7.46
243,7.56
244,7.64
245,7.64
246,7.71
247,7.8
248,7.88
249,7.9
250,7.99
251,8.09
252,8.05
253,8.18
254,8.19
255,8.21
