bri,watt
1,0.33
2,0.53
3,0.47
4,1.2
5,1.0
6,0.53
7,0.47
8,0.47
9,0.53
10,0.47
11,0.53
12,0.47
13,0.47
14,0.47
15,0.53
16,0.47
17,0.53
18,0.53
19,0.47
20,0.53
21,0.53
22,0.53
23,0.53
24,0.53
25,0.6
26,0.53
27,0.53
28,0.53
29,0.53
30,0.53
31,0.6
32,0.6
33,0.53
34,0.53
35,0.6
36,0.53
37,0.53
38,0.6
39,0.67
40,0.67
41,0.67
42,0.67
43,0.6
44,0.6
45,0.6
46,0.53
47,0.53
48,0.6
49,0.67
50,0.6
51,0.6
52,0.67
53,0.67
54,0.67
55,0.73
56,0.67
57,0.73
58,0.73
59,0.73
60,0.73
61,0.67
62,0.73
63,0.73
64,0.73
65,0.8
66,0.73
67,0.8
68,0.73
69,0.73
70,0.8
71,0.8
72,0.73
73,0.73
74,0.8
75,0.87
76,0.87
77,0.87
78,0.87
79,0.87
80,0.87
81,0.87
82,0.87
83,0.8
84,0.87
85,0.87
86,0.87
87,0.67
88,0.87
89,0.93
90,0.93
91,0.93
92,0.93
93,1.0
94,1.0
95,1.0
96,0.93
97,1.0
98,0.93
99,0.93
100,1.07
101,1.0
102,1.0
103,1.07
104,1.13
105,1.13
106,1.13
107,1.13
108,1.13
109,1.07
110,1.13
111,1.2
112,1.13
113,1.13
114,1.13
115,1.2
116,1.2
117,1.2
118,1.2
119,1.2
120,1.27
121,1.27
122,1.33
123,1.27
124,1.27
125,1.27
126,1.33
127,1.4
128,1.4
129,1.4
130,1.4
131,1.47
132,1.47
133,1.47
134,1.47
135,1.47
136,1.53
137,1.53
138,1.53
139,1.47
140,1.53
141,1.47
142,1.53
143,1.6
144,1.53
145,1.53
146,1.6
147,1.6
148,1.6
149,1.6
150,1.6
151,1.67
152,1.67
153,1.67
154,1.73
155,1.73
156,1.67
157,1.8
158,1.8
159,1.8
160,1.73
161,1.73
162,1.73
163,1.87
164,1.87
165,1.8
166,1.93
167,1.87
168,1.93
169,1.87
170,1.87
171,1.93
172,2.0
173,2.0
174,2.0
175,2.08
176,2.08
177,2.0
178,2.08
179,2.17
180,2.08
181,2.17
182,2.08
183,2.23
184,2.23
185,2.17
186,2.17
187,2.3
188,2.3
189,2.3
190,2.23
191,2.3
192,2.37
193,2.37
194,2.43
195,2.37
196,2.43
197,2.5
198,2.5
199,2.57
200,2.57
201,2.5
202,2.57
203,2.5
204,2.57
205,2.63
206,2.7
207,2.63
208,2.7
209,2.7
210,2.77
211,2.77
212,2.77
213,2.77
214,2.77
215,2.83
216,2.9
217,2.9
218,2.9
219,2.9
220,2.9
221,2.97
222,2.97
223,3.03
224,3.03
225,3.03
226,3.03
227,3.17
228,3.1
229,3.1
230,3.17
231,3.23
232,3.3
233,3.3
234,3.3
235,3.3
236,3.37
237,3.37
238,3.37
239,3.43
240,3.43
241,3.5
242,3.43
243,3.5
244,3.57
245,3.57
246,3.57
247,3.57
248,3.63
249,3.7
250,3.63
251,3.63
252,3.7
253,3.77
254,3.83
255,3.83
