bri,watt
1,0.4
2,0.41
3,0.41
4,0.4
5,0.44
6,0.43
7,0.48
8,0.44
9,0.39
10,0.41
11,0.42
12,0.41
13,0.42
14,0.46
15,0.46
16,0.51
17,0.44
18,0.49
19,0.49
20,0.46
21,0.43
22,0.5
23,0.49
24,0.47
25,0.52
26,0.5
27,0.48
28,0.53
29,0.49
30,0.54
31,0.52
32,0.54
33,0.55
34,0.56
35,0.56
36,0.56
37,0.61
38,0.63
39,0.59
40,0.61
41,0.56
42,0.64
43,0.61
44,0.62
45,0.68
46,0.69
47,0.69
48,0.66
49,0.67
50,0.68
51,0.71
52,0.66
53,0.74
54,0.72
55,0.74
56,0.74
57,0.73
58,0.75
59,0.79
60,0.73
61,0.8
62,0.82
63,0.8
64,0.85
65,0.81
66,0.84
67,0.85
68,0.88
69,0.88
70,0.89
71,0.94
72,0.89
73,0.93
74,0.94
75,0.98
76,0.98
77,0.98
78,0.98
79,1.0
80,0.99
81,1.04
82,1.04
83,1.04
84,1.1
85,1.06
86,1.09
87,1.12
88,1.14
89,1.16
90,1.17
91,1.16
92,1.23
93,1.21
94,1.2
95,1.23
96,1.22
97,1.3
98,1.31
99,1.3
100,1.33
101,1.3
102,1.38
103,1.35
104,1.39
105,1.43
106,1.43
107,1.47
108,1.45
109,1.48
110,1.51
111,1.57
112,1.53
113,1.6
114,1.58
115,1.63
116,1.66
117,1.63
118,1.69
119,1.73
120,1.71
121,1.73
122,1.77
123,1.79
124,1.82
125,1.81
126,1.86
127,1.87
128,1.94
129,1.93
130,1.99
131,1.95
132,2.02
133,2.0
134,2.05
135,2.14
136,2.1
137,2.14
138,2.14
139,2.16
140,2.2
141,2.23
142,2.26
143,2.28
144,2.33
145,2.36
146,2.37
147,2.36
148,2.42
149,2.44
150,2.49
151,2.48
152,2.51
153,2.57
154,2.6
155,2.62
156,2.61
157,2.7
158,2.74
159,2.7
160,2.73
161,2.77
162,2.85
163,2.82
164,2.85
165,2.92
166,2.92
167,2.99
168,3.02
169,3.07
170,3.04
171,3.1
172,3.13
173,3.15
174,3.19
175,3.22
176,3.27
177,3.32
178,3.32
179,3.33
180,3.37
181,3.42
182,3.46
183,3.49
184,3.5
185,3.59
186,3.58
187,3.67
188,3.67
189,3.74
190,3.74
191,3.77
192,3.8
193,3.84
194,3.92
195,3.85
196,3.96
197,4.0
198,4.04
199,4.06
200,4.09
201,4.16
202,4.18
203,4.22
204,4.25
205,4.33
206,4.3
207,4.43
208,4.44
209,4.48
210,4.56
211,4.53
212,4.56
213,4.62
214,4.69
215,4.72
216,4.73
217,4.84
218,4.83
219,4.88
220,4.92
221,4.96
222,5.04
223,5.07
224,5.11
225,5.13
226,5.2
227,5.26
228,5.28
229,5.31
230,5.36
231,5.44
232,5.44
233,5.51
234,5.55
235,5.6
236,5.68
237,5.72
238,5.74
239,5.83
240,5.88
241,5.9
242,5.94
243,6.0
244,6.11
245,6.13
246,6.14
247,6.24
248,6.26
249,6.3
250,6.33
251,6.43
252,6.48
253,6.5
254,6.55
255,6.58
