bri,hue,sat,watt
3,1,1,0.65
3,2732,1,0.75
3,5463,1,0.7
3,8194,1,0.75
3,10925,1,0.75
3,13656,1,0.7
3,16387,1,0.7
3,19118,1,0.7
3,21849,1,0.75
3,24580,1,0.75
3,27311,1,0.6
3,30042,1,0.5
3,32773,1,0.5
3,35504,1,0.5
3,38235,1,0.5
3,40966,1,0.45
3,43697,1,0.55
3,46428,1,0.5
3,49159,1,0.55
3,51890,1,0.5
3,54621,1,0.5
3,57352,1,0.5
3,60083,1,0.5
3,62814,1,0.55
3,65535,1,0.45
3,1,33,0.5
3,2732,33,0.5
3,5463,33,0.5
3,8194,33,0.5
3,10925,33,0.5
3,13656,33,0.55
3,16387,33,0.5
3,19118,33,0.55
3,21849,33,0.5
3,24580,33,0.55
3,27311,33,0.45
3,30042,33,0.55
3,32773,33,0.5
3,35504,33,0.5
3,38235,33,0.55
3,40966,33,0.5
3,43697,33,0.55
3,46428,33,0.5
3,49159,33,0.5
3,51890,33,0.55
3,54621,33,0.55
3,57352,33,0.5
3,60083,33,0.5
3,62814,33,0.55
3,65535,33,0.55
3,1,65,0.5
3,2732,65,0.55
3,5463,65,0.5
3,8194,65,0.5
3,10925,65,0.5
3,13656,65,0.55
3,16387,65,0.45
3,19118,65,0.5
3,21849,65,0.55
3,24580,65,0.5
3,27311,65,0.5
3,30042,65,0.5
3,32773,65,0.5
3,35504,65,0.45
3,38235,65,0.55
3,40966,65,0.5
3,43697,65,0.5
3,46428,65,0.5
3,49159,65,0.55
3,51890,65,0.5
3,54621,65,0.55
3,57352,65,0.5
3,60083,65,0.5
3,62814,65,0.5
3,65535,65,0.5
3,1,97,0.45
3,2732,97,0.5
3,5463,97,0.5
3,8194,97,0.5
3,10925,97,0.45
3,13656,97,0.5
3,16387,97,0.5
3,19118,97,0.4
3,21849,97,0.5
3,24580,97,0.5
3,27311,97,0.45
3,30042,97,0.55
3,32773,97,0.5
3,35504,97,0.5
3,38235,97,0.45
3,40966,97,0.5
3,43697,97,0.5
3,46428,97,0.5
3,49159,97,0.5
3,51890,97,0.55
3,54621,97,0.5
3,57352,97,0.5
3,60083,97,0.5
3,62814,97,0.5
3,65535,97,0.5
3,1,129,0.5
3,2732,129,0.5
3,5463,129,0.45
3,8194,129,0.5
