bri,watt
1,0.06
2,0.25
3,0.3
4,0.25
5,0.18
6,0.25
7,0.2
8,0.27
9,0.25
10,0.28
11,0.23
12,0.26
13,0.17
14,0.17
15,0.12
16,0.17
17,0.1
18,0.16
19,0.16
20,0.19
21,0.16
22,0.26
23,0.24
24,0.19
25,0.19
26,0.17
27,0.23
28,0.24
29,0.23
30,0.23
31,0.19
32,0.15
33,0.22
34,0.22
35,0.24
36,0.16
37,0.22
38,0.23
39,0.23
40,0.22
41,0.16
42,0.23
43,0.18
44,0.2
45,0.21
46,0.28
47,0.26
48,0.22
49,0.19
50,0.22
51,0.22
52,0.21
53,0.23
54,0.21
55,0.15
56,0.22
57,0.17
58,0.25
59,0.29
60,0.28
61,0.23
62,0.26
63,0.28
64,0.24
65,0.29
66,0.26
67,0.33
68,0.28
69,0.3
70,0.31
71,0.28
72,0.34
73,0.29
74,0.29
75,0.29
76,0.29
77,0.31
78,0.31
79,0.32
80,0.25
81,0.29
82,0.31
83,0.33
84,0.27
85,0.35
86,0.33
87,0.33
88,0.26
89,0.38
90,0.29
91,0.22
92,0.29
93,0.3
94,0.29
95,0.34
96,0.39
97,0.32
98,0.27
99,0.3
100,0.25
101,0.27
102,0.3
103,0.32
104,0.3
105,0.34
106,0.35
107,0.3
108,0.32
109,0.32
110,0.33
111,0.37
112,0.46
113,0.37
114,0.38
115,0.4
116,0.42
117,0.44
118,0.49
119,0.51
120,0.48
121,0.51
122,0.58
123,0.5
124,0.53
125,0.53
126,0.57
127,0.57
128,0.57
129,0.5
130,0.57
131,0.55
132,0.59
133,0.66
134,0.76
135,0.71
136,0.76
137,0.89
138,0.82
139,0.79
140,0.77
141,0.79
142,0.9
143,0.84
144,0.89
145,0.98
146,0.82
147,0.92
148,0.94
149,0.94
150,0.94
151,0.87
152,0.95
153,1.0
154,0.97
155,1.0
156,0.97
157,0.95
158,0.97
159,0.94
160,0.97
161,0.93
162,0.97
163,0.91
164,0.98
165,1.05
166,1.03
167,1.0
168,0.98
169,1.05
170,1.06
171,1.1
172,1.1
173,1.03
174,1.13
175,1.08
176,1.05
177,1.03
178,1.1
179,1.13
180,1.18
181,1.2
182,1.15
183,1.2
184,1.21
185,1.26
186,1.36
187,1.26
188,1.26
189,1.33
190,1.31
191,1.38
192,1.37
193,1.38
194,1.42
195,1.43
196,1.47
197,1.53
198,1.54
199,1.55
200,1.54
201,1.6
202,1.55
203,1.57
204,1.65
205,1.65
206,1.65
207,1.65
208,1.73
209,1.7
210,1.72
211,1.77
212,1.83
213,1.82
214,1.8
215,1.92
216,1.92
217,2.0
218,2.02
219,2.0
220,2.07
221,2.1
222,2.07
223,2.13
224,2.12
225,2.13
226,2.18
227,2.23
228,2.33
229,2.24
230,2.31
231,2.31
232,2.4
233,2.36
234,2.41
235,2.39
236,2.44
237,2.45
238,2.49
239,2.48
240,2.55
241,2.6
242,2.64
243,2.63
244,2.75
245,2.72
246,2.8
247,2.82
248,2.83
249,2.88
250,2.93
251,2.86
252,2.97
253,3.0
254,3.13
255,3.1
