bri,watt
1,0.8
2,0.8
3,0.8
4,0.8
5,0.8
6,0.8
7,0.8
8,0.8
9,0.8
10,0.8
11,0.8
12,0.8
13,0.82
14,0.8
15,0.82
16,0.82
17,0.84
18,0.88
19,0.84
20,0.82
21,0.84
22,0.9
23,0.86
24,0.88
25,0.9
26,0.88
27,0.88
28,0.9
29,0.9
30,0.9
31,0.92
32,0.92
33,0.98
34,0.94
35,0.98
36,0.96
37,0.98
38,1.0
39,0.98
40,1.0
41,1.0
42,1.04
43,1.04
44,1.06
45,1.06
46,1.1
47,1.1
48,1.1
49,1.12
50,1.14
51,1.14
52,1.16
53,1.2
54,1.2
55,1.2
56,1.2
57,1.24
58,1.24
59,1.3
60,1.3
61,1.3
62,1.32
63,1.32
64,1.38
65,1.36
66,1.4
67,1.4
68,1.42
69,1.48
70,1.46
71,1.5
72,1.5
73,1.5
74,1.58
75,1.58
76,1.6
77,1.6
78,1.62
79,1.68
80,1.7
81,1.7
82,1.76
83,1.76
84,1.78
85,1.8
86,1.82
87,1.88
88,1.9
89,1.9
90,1.94
91,1.96
92,1.98
93,2.0
94,2.04
95,2.04
96,2.1
97,2.1
98,2.14
99,2.2
100,2.2
101,2.2
102,2.3
103,2.3
104,2.34
105,2.38
106,2.4
107,2.4
108,2.48
109,2.46
110,2.5
111,2.52
112,2.58
113,2.62
114,2.66
115,2.7
116,2.72
117,2.8
118,2.78
119,2.82
120,2.82
121,2.9
122,2.9
123,2.96
124,2.98
125,3.02
126,3.08
127,3.1
128,3.14
129,3.18
130,3.2
131,3.28
132,3.28
133,3.34
134,3.36
135,3.42
136,3.44
137,3.5
138,3.54
139,3.58
140,3.6
141,3.68
142,3.7
143,3.72
144,3.76
145,3.86
146,3.88
147,3.9
148,3.94
149,4.0
150,4.02
151,4.1
152,4.12
153,4.2
154,4.22
155,4.3
156,4.3
157,4.4
158,4.4
159,4.5
160,4.5
161,4.6
162,4.6
163,4.64
164,4.7
165,4.74
166,4.8
167,4.82
168,4.88
169,4.94
170,5.0
171,5.04
172,5.1
173,5.14
174,5.2
175,5.28
176,5.3
177,5.34
178,5.38
179,5.46
180,5.5
181,5.6
182,5.62
183,5.7
184,5.74
185,5.76
186,5.84
187,5.9
188,5.94
189,6.0
190,6.06
191,6.12
192,6.18
193,6.2
194,6.28
195,6.34
196,6.4
197,6.46
198,6.52
199,6.6
200,6.64
201,6.7
202,6.78
203,6.82
204,6.9
205,6.94
206,7.0
207,7.06
208,7.14
209,7.2
210,7.28
211,7.3
212,7.4
213,7.44
214,7.5
215,7.56
216,7.62
217,7.7
218,7.74
219,7.86
220,7.88
221,7.98
222,8.02
223,8.1
224,8.2
225,8.24
226,8.3
227,8.4
228,8.46
229,8.52
230,8.6
231,8.66
232,8.7
233,8.8
234,8.88
235,8.92
236,9.0
237,9.1
238,9.18
239,9.24
240,9.34
241,9.4
242,9.46
243,9.58
244,9.62
245,9.7
246,9.78
247,9.9
248,9.96
249,10.0
250,10.1
251,10.14
252,10.2
253,10.22
254,10.48
255,10.42
