bri,watt
1,0.76
2,0.75
3,0.74
4,0.77
5,0.74
6,0.74
7,0.76
8,0.76
9,0.72
10,0.74
11,0.73
12,0.74
13,0.73
14,0.73
15,0.75
16,0.76
17,0.75
18,0.76
19,0.77
20,0.78
21,0.75
22,0.77
23,0.78
24,0.82
25,0.79
26,0.8
27,0.83
28,0.82
29,0.84
30,0.86
31,0.85
32,0.86
33,0.89
34,0.91
35,0.92
36,0.92
37,0.94
38,0.93
39,0.94
40,0.98
41,0.96
42,1.0
43,1.01
44,1.01
45,1.02
46,1.05
47,1.05
48,1.07
49,1.06
50,1.09
51,1.11
52,1.13
53,1.14
54,1.16
55,1.18
56,1.22
57,1.22
58,1.26
59,1.28
60,1.28
61,1.3
62,1.31
63,1.35
64,1.32
65,1.33
66,1.35
67,1.39
68,1.4
69,1.44
70,1.45
71,1.46
72,1.5
73,1.52
74,1.52
75,1.52
76,1.56
77,1.59
78,1.67
79,1.67
80,1.64
81,1.68
82,1.69
83,1.74
84,1.81
85,1.8
86,1.81
87,1.84
88,1.84
89,1.88
90,1.92
91,1.96
92,1.97
93,2.0
94,2.02
95,2.03
96,2.05
97,2.08
98,2.11
99,2.1
100,2.15
101,2.19
102,2.17
103,2.24
104,2.22
105,2.27
106,2.36
107,2.4
108,2.39
109,2.44
110,2.46
111,2.51
112,2.53
113,2.62
114,2.62
115,2.65
116,2.67
117,2.72
118,2.73
119,2.75
120,2.78
121,2.82
122,2.86
123,2.87
124,2.93
125,2.92
126,2.99
127,3.03
128,3.03
129,3.12
130,3.17
131,3.19
132,3.24
133,3.3
134,3.33
135,3.38
136,3.39
137,3.44
138,3.49
139,3.5
140,3.57
141,3.61
142,3.62
143,3.66
144,3.75
145,3.77
146,3.8
147,3.84
148,3.84
149,3.89
150,3.92
151,3.97
152,4.02
153,4.08
154,4.14
155,4.15
156,4.21
157,4.26
158,4.31
159,4.37
160,4.44
161,4.48
162,4.57
163,4.56
164,4.67
165,4.66
166,4.72
167,4.81
168,4.87
169,4.91
170,4.98
171,4.97
172,5.0
173,5.02
174,5.12
175,5.16
176,5.16
177,5.26
178,5.26
179,5.35
180,5.39
181,5.42
182,5.49
183,5.52
184,5.62
185,5.66
186,5.77
187,5.8
188,5.84
189,5.89
190,5.96
191,5.95
192,6.02
193,6.17
194,6.19
195,6.25
196,6.34
197,6.4
198,6.39
199,6.49
200,6.57
201,6.62
202,6.69
203,6.68
204,6.79
205,6.84
206,6.85
207,6.95
208,6.97
209,7.07
210,7.01
211,7.02
212,7.21
213,7.21
214,7.29
215,7.33
216,7.46
217,7.43
218,7.56
219,7.52
220,7.76
221,7.79
222,7.9
223,8.0
224,8.09
225,8.11
226,8.21
227,8.24
228,8.28
229,8.45
230,8.47
231,8.64
232,8.63
233,8.69
234,8.77
235,8.88
236,8.92
237,9.05
238,9.05
239,9.16
240,9.24
241,9.33
242,9.37
243,9.5
244,9.56
245,9.64
246,9.74
247,9.75
248,9.86
249,9.91
250,10.01
251,10.13
252,10.19
253,10.2
254,10.38
255,10.47
