bri,watt
1,0.3
2,0.7
3,0.65
4,0.7
5,0.7
6,0.7
7,0.7
8,0.7
9,0.7
10,0.7
11,0.7
12,0.8
13,0.6
14,0.7
15,0.7
16,0.7
17,0.7
18,0.7
19,0.7
20,0.7
21,0.75
22,0.7
23,0.7
24,0.8
25,0.6
26,0.7
27,0.7
28,0.8
29,0.75
30,0.8
31,0.8
32,0.7
33,0.8
34,0.8
35,0.8
36,0.8
37,0.8
38,0.9
39,0.8
40,0.9
41,0.9
42,0.8
43,0.85
44,0.85
45,0.9
46,0.8
47,0.9
48,0.9
49,0.9
50,0.95
51,0.95
52,0.9
53,0.9
54,0.95
55,1.0
56,1.0
57,0.9
58,1.0
59,1.0
60,1.0
61,1.05
62,1.0
63,1.1
64,1.05
65,1.05
66,1.05
67,1.05
68,1.1
69,1.1
70,1.05
71,1.15
72,1.1
73,1.15
74,1.2
75,1.2
76,1.2
77,1.25
78,1.3
79,1.25
80,1.25
81,1.3
82,1.3
83,1.2
84,1.35
85,1.3
86,1.35
87,1.4
88,1.35
89,1.4
90,1.4
91,1.45
92,1.4
93,1.5
94,1.5
95,1.5
96,1.5
97,1.55
98,1.55
99,1.55
100,1.6
101,1.6
102,1.6
103,1.6
104,1.7
105,1.65
106,1.75
107,1.7
108,1.65
109,1.75
110,1.75
111,1.8
112,1.8
113,1.8
114,1.8
115,1.95
116,1.9
117,2.0
118,2.1
119,1.95
120,2.05
121,2.0
122,2.1
123,2.1
124,2.1
125,2.1
126,2.15
127,2.15
128,2.2
129,2.2
130,2.25
131,2.25
132,2.25
133,2.25
134,2.3
135,2.4
136,2.35
137,2.4
138,2.35
139,2.4
140,2.45
141,2.5
142,2.55
143,2.5
144,2.5
145,2.6
146,2.65
147,2.65
148,2.65
149,2.65
150,2.75
151,2.7
152,2.8
153,2.8
154,2.8
155,2.85
156,2.9
157,2.9
158,3.0
159,3.0
160,3.0
161,3.0
162,3.1
163,3.1
164,3.1
165,3.3
166,3.1
167,3.2
168,3.25
169,3.25
170,3.3
171,3.35
172,3.4
173,3.35
174,3.45
175,3.4
176,3.45
177,3.55
178,3.5
179,3.6
180,3.6
181,3.6
182,3.65
183,3.65
184,3.7
185,3.75
186,3.75
187,3.85
188,3.9
189,3.95
190,3.9
191,3.95
192,4.0
193,4.0
194,4.2
195,4.05
196,4.15
197,4.2
198,4.2
199,4.25
200,4.35
201,4.3
202,4.4
203,4.45
204,4.45
205,4.45
206,4.5
207,4.55
208,4.5
209,4.55
210,4.65
211,4.7
212,4.7
213,4.8
214,4.75
215,4.85
216,4.9
217,4.95
218,5.0
219,5.1
220,5.0
221,5.1
222,5.15
223,5.25
224,5.2
225,5.3
226,5.3
227,5.3
228,5.35
229,5.4
230,5.5
231,5.45
232,5.55
233,5.6
234,5.65
235,5.65
236,5.7
237,5.8
238,5.75
239,5.85
240,5.9
241,5.95
242,6.0
243,6.05
244,6.05
245,6.15
246,6.1
247,6.2
248,6.2
249,6.15
250,6.15
251,6.2
252,6.15
253,6.15
254,6.2
255,6.2
