bri,watt
1,0.88
2,0.85
3,0.84
4,0.82
5,0.82
6,0.8
7,0.9
8,0.83
9,0.84
10,0.82
11,0.91
12,0.88
13,0.85
14,0.86
15,0.82
16,0.85
17,0.85
18,0.86
19,0.86
20,0.82
21,0.91
22,0.85
23,0.88
24,0.88
25,0.88
26,0.83
27,0.88
28,0.9
29,0.92
30,0.89
31,0.96
32,0.93
33,0.93
34,0.98
35,1.0
36,1.0
37,1.06
38,1.07
39,1.07
40,1.06
41,1.06
42,1.07
43,1.14
44,1.1
45,1.17
46,1.21
47,1.13
48,1.23
49,1.28
50,1.27
51,1.29
52,1.33
53,1.38
54,1.36
55,1.39
56,1.45
57,1.36
58,1.42
59,1.45
60,1.52
61,1.53
62,1.5
63,1.63
64,1.61
65,1.58
66,1.63
67,1.68
68,1.7
69,1.74
70,1.71
71,1.77
72,1.82
73,1.84
74,1.89
75,1.89
76,1.91
77,1.98
78,2.04
79,2.03
80,1.99
81,2.1
82,2.12
83,2.18
84,2.23
85,2.19
86,2.27
87,2.28
88,2.29
89,2.36
90,2.32
91,2.39
92,2.44
93,2.39
94,2.55
95,2.5
96,2.55
97,2.58
98,2.58
99,2.64
100,2.66
101,2.82
102,2.83
103,2.83
104,2.9
105,2.88
106,2.93
107,3.04
108,3.0
109,3.07
110,3.07
111,3.17
112,3.2
113,3.18
114,3.25
115,3.28
116,3.25
117,3.29
118,3.38
119,3.45
120,3.44
121,3.46
122,3.48
123,3.57
124,3.61
125,3.63
126,3.65
127,3.8
128,3.77
129,3.86
130,3.97
131,3.93
132,3.97
133,4.03
134,4.06
135,4.18
136,4.17
137,4.2
138,4.22
139,4.34
140,4.39
141,4.4
142,4.4
143,4.47
144,4.52
145,4.55
146,4.58
147,4.71
148,4.73
149,4.73
150,4.79
151,4.86
152,4.91
153,5.03
154,4.94
155,5.1
156,5.07
157,5.24
158,5.23
159,5.19
160,5.21
161,5.34
162,5.39
163,5.45
164,5.46
165,5.49
166,5.56
167,5.53
168,5.6
169,5.7
170,5.78
171,5.77
172,5.75
173,5.81
174,5.93
175,5.93
176,6.0
177,5.96
178,6.02
179,6.1
180,6.21
181,6.21
182,6.3
183,6.26
184,6.28
185,6.34
186,6.37
187,6.46
188,6.47
189,6.45
190,6.6
191,6.57
192,6.62
193,6.66
194,6.69
195,6.69
196,6.79
197,6.79
198,6.81
199,6.9
200,6.89
201,6.95
202,6.97
203,7.06
204,7.04
205,7.06
206,7.11
207,7.16
208,7.18
209,7.26
210,7.27
211,7.25
212,7.29
213,7.38
214,7.41
215,7.39
216,7.45
217,7.4
218,7.47
219,7.57
220,7.61
221,7.59
222,7.62
223,7.64
224,7.63
225,7.73
226,7.77
227,7.8
228,7.8
229,7.87
230,7.92
231,7.94
232,7.95
233,7.97
234,8.03
235,7.99
236,8.09
237,8.08
238,8.08
239,8.1
240,8.13
241,8.17
242,8.28
243,8.22
244,8.3
245,8.19
246,8.25
247,8.22
248,8.31
249,8.33
250,8.37
251,8.29
252,8.32
253,8.41
254,8.41
255,8.35
