bri,watt
1,0.18
2,0.16
3,0.18
4,0.19
5,0.19
6,0.18
7,0.2
8,0.2
9,0.18
10,0.2
11,0.16
12,0.17
13,0.21
14,0.2
15,0.16
16,0.15
17,0.15
18,0.2
19,0.19
20,0.19
21,0.16
22,0.15
23,0.15
24,0.15
25,0.16
26,0.16
27,0.16
28,0.16
29,0.15
30,0.15
31,0.21
32,0.17
33,0.19
34,0.19
35,0.2
36,0.2
37,0.17
38,0.17
39,0.16
40,0.17
41,0.2
42,0.21
43,0.17
44,0.19
45,0.22
46,0.19
47,0.19
48,0.25
49,0.18
50,0.19
51,0.17
52,0.2
53,0.2
54,0.18
55,0.2
56,0.2
57,0.2
58,0.19
59,0.22
60,0.21
61,0.22
62,0.23
63,0.23
64,0.22
65,0.23
66,0.24
67,0.25
68,0.22
69,0.25
70,0.26
71,0.26
72,0.26
73,0.27
74,0.28
75,0.26
76,0.23
77,0.28
78,0.29
79,0.27
80,0.29
81,0.32
82,0.33
83,0.33
84,0.35
85,0.32
86,0.34
87,0.37
88,0.33
89,0.38
90,0.38
91,0.37
92,0.4
93,0.39
94,0.41
95,0.43
96,0.42
97,0.36
98,0.41
99,0.46
100,0.44
101,0.47
102,0.41
103,0.5
104,0.5
105,0.52
106,0.52
107,0.54
108,0.55
109,0.59
110,0.66
111,0.59
112,0.56
113,0.63
114,0.61
115,0.61
116,0.62
117,0.64
118,0.69
119,0.71
120,0.68
121,0.74
122,0.75
123,0.75
124,0.75
125,0.82
126,0.86
127,0.91
128,0.78
129,0.82
130,0.89
131,0.82
132,0.95
133,0.96
134,0.97
135,0.99
136,0.98
137,1.01
138,1.06
139,1.10
140,1.16
141,1.12
142,1.1
143,1.16
144,1.18
145,1.2
146,1.25
147,1.28
148,1.32
149,1.31
150,1.25
151,1.26
152,1.32
153,1.44
154,1.38
155,1.48
156,1.47
157,1.45
158,1.54
159,1.56
160,1.58
161,1.54
162,1.7
163,1.68
164,1.63
165,1.81
166,1.85
167,1.88
168,1.84
169,1.82
170,1.91
171,1.95
172,2.11
173,2.12
174,2.04
175,2.2
176,2.24
177,2.26
178,2.19
179,2.37
180,2.36
181,2.24
182,2.5
183,2.28
184,2.53
185,2.31
186,2.51
187,2.57
188,2.64
189,2.59
190,2.83
191,2.79
192,2.92
193,2.98
194,2.96
195,3.07
196,3.14
197,3.09
198,3.16
199,3.28
200,3.14
201,3.42
202,3.57
203,3.31
204,3.36
205,3.53
206,3.74
207,3.72
208,3.76
209,3.7
210,3.91
211,4.04
212,4.07
213,4.16
214,4.11
215,3.94
216,4.57
217,4.28
218,4.7
219,4.8
220,4.95
221,5.29
222,4.98
223,5.17
224,5.27
225,5.33
226,5.51
227,5.55
228,5.63
229,5.68
230,5.73
231,5.77
232,5.82
233,5.86
234,5.91
235,5.98
236,6.02
237,6.06
238,6.1
239,6.16
240,6.21
241,6.25
242,6.33
243,6.37
244,6.43
245,6.48
246,6.55
247,6.58
248,6.65
249,6.68
250,6.74
251,6.79
252,6.85
253,6.87
254,6.95
255,7.0
