bri,watt
1,3.09
2,3.49
3,3.44
4,3.49
5,3.39
6,3.39
7,3.29
8,3.49
9,3.39
10,3.39
11,3.34
12,3.29
13,3.19
14,3.19
15,3.29
16,3.34
17,3.44
18,3.39
19,3.34
20,3.39
21,3.44
22,3.29
23,3.34
24,3.29
25,3.39
26,3.34
27,3.44
28,3.29
29,3.34
30,3.39
31,3.44
32,3.59
33,3.64
34,3.79
35,3.74
36,3.79
37,3.74
38,3.74
39,3.59
40,3.59
41,3.64
42,3.59
43,3.69
44,3.69
45,3.69
46,3.64
47,3.54
48,3.54
49,3.49
50,3.59
51,3.49
52,3.49
53,3.44
54,3.64
55,3.49
56,3.54
57,3.54
58,3.69
59,3.84
60,3.74
61,3.89
62,3.84
63,3.99
64,3.94
65,3.84
66,3.89
67,3.89
68,3.84
69,3.74
70,3.69
71,3.79
72,3.89
73,3.94
74,3.69
75,3.89
76,4.09
77,4.09
78,4.09
79,4.09
80,4.09
81,4.04
82,4.29
83,4.09
84,4.29
85,4.19
86,4.34
87,4.39
88,4.44
89,4.49
90,4.24
91,4.29
92,4.29
93,4.19
94,4.19
95,4.24
96,4.44
97,4.24
98,4.34
99,4.19
100,4.29
101,4.34
102,4.44
103,4.49
104,4.44
105,4.49
106,4.49
107,4.54
108,4.59
109,4.49
110,4.34
111,4.34
112,4.34
113,4.34
114,4.44
115,4.39
116,4.29
117,4.44
118,4.44
119,4.34
120,4.44
121,4.64
122,4.39
123,4.49
124,4.54
125,4.54
126,4.54
127,4.64
128,4.59
129,4.59
130,4.49
131,4.54
132,4.59
133,4.64
134,4.69
135,4.64
136,4.69
137,4.79
138,4.79
139,4.74
140,4.84
141,4.79
142,4.84
143,4.89
144,4.94
145,4.99
146,4.94
147,4.79
148,4.89
149,4.99
150,4.89
151,4.99
152,4.89
153,4.89
154,4.99
155,5.04
156,5.04
157,5.14
158,5.19
159,5.29
160,5.29
161,5.49
162,5.54
163,5.49
164,5.59
165,5.54
166,5.79
167,5.89
168,5.89
169,5.89
170,5.99
171,6.04
172,6.09
173,6.09
174,6.19
175,6.14
176,6.24
177,6.24
178,6.29
179,6.24
180,6.29
181,6.39
182,6.29
183,6.39
184,6.44
185,6.49
186,6.54
187,6.54
188,6.54
189,6.59
190,6.59
191,6.79
192,6.49
193,6.49
194,6.54
195,6.69
196,6.74
197,6.69
198,6.69
199,6.74
200,6.74
201,6.74
202,6.79
203,6.74
204,6.79
205,6.69
206,6.74
207,6.74
208,6.59
209,6.69
210,6.64
211,6.69
212,6.59
213,6.59
214,6.59
215,6.59
216,6.54
217,6.49
218,6.34
219,6.14
220,6.34
221,6.34
222,6.44
223,6.39
224,6.44
225,6.39
226,6.49
227,6.39
228,6.44
229,6.44
230,6.49
231,6.49
232,6.44
233,6.59
234,6.54
235,6.54
236,6.49
237,6.59
238,6.59
239,6.44
240,6.44
241,6.49
242,6.49
243,6.39
244,6.39
245,6.44
246,6.49
247,6.39
248,6.74
249,6.69
250,6.64
251,6.69
252,6.64
253,6.69
254,6.69
255,6.64
