bri,watt
1,0.35
2,0.29
4,0.3
6,0.31
8,0.31
9,0.32
11,0.29
12,0.31
13,0.3
14,0.32
15,0.34
16,0.32
17,0.36
18,0.3
19,0.34
20,0.33
21,0.39
22,0.39
23,0.33
24,0.31
25,0.34
26,0.3
27,0.34
28,0.37
29,0.32
30,0.34
31,0.39
32,0.44
33,0.35
34,0.4
35,0.34
36,0.45
37,0.4
38,0.46
39,0.48
40,0.4
41,0.5
42,0.44
43,0.45
44,0.54
45,0.42
46,0.47
47,0.57
48,0.6
49,0.52
50,0.54
51,0.53
52,0.62
53,0.57
54,0.57
55,0.64
56,0.57
57,0.63
58,0.61
59,0.67
60,0.58
61,0.63
62,0.71
63,0.69
64,0.72
65,0.76
66,0.73
67,0.78
68,0.79
69,0.78
70,0.77
71,0.78
72,0.87
73,0.8
74,0.91
75,0.9
76,0.92
77,0.95
78,0.93
79,0.98
80,1.0
81,0.91
82,1.04
83,1.04
84,1.07
85,1.01
86,1.03
87,1.09
88,1.11
89,1.15
90,1.08
91,1.17
92,1.23
93,1.27
94,1.24
95,1.25
96,1.31
97,1.26
98,1.27
99,1.31
100,1.38
101,1.41
102,1.41
103,1.43
104,1.45
105,1.51
106,1.47
107,1.5
108,1.53
109,1.57
110,1.55
111,1.61
112,1.61
113,1.65
114,1.72
115,1.71
116,1.75
117,1.7
118,1.72
119,1.79
120,1.93
121,1.89
122,1.9
123,1.94
124,1.86
125,1.96
126,2.01
127,1.96
128,2.03
129,2.03
130,2.1
131,2.08
132,2.1
133,2.15
134,2.17
135,2.19
136,2.29
137,2.29
138,2.3
139,2.3
140,2.34
141,2.46
142,2.41
143,2.48
144,2.52
145,2.4
146,2.58
147,2.53
148,2.68
149,2.68
150,2.68
151,2.65
152,2.7
153,2.77
154,2.83
155,2.84
156,2.84
157,2.9
158,2.93
159,3.01
160,3.03
161,2.96
162,3.12
163,3.08
164,3.12
165,3.21
166,3.18
167,3.25
168,3.24
169,3.36
170,3.3
171,3.45
172,3.43
173,3.47
174,3.54
175,3.56
176,3.61
177,3.66
178,3.67
179,3.71
180,3.76
181,3.83
182,3.84
183,3.86
184,3.94
185,3.96
186,3.93
187,3.94
188,4.13
189,4.12
190,4.12
191,4.16
192,4.19
193,4.27
194,4.29
195,4.35
196,4.31
197,4.37
198,4.46
199,4.49
200,4.48
201,4.49
202,4.63
203,4.69
204,4.72
205,4.75
206,4.8
207,4.81
208,4.85
209,4.9
210,5.03
211,5.05
212,5.04
213,5.17
214,5.16
215,5.26
216,5.22
217,5.32
218,5.37
219,5.42
220,5.43
221,5.52
222,5.51
223,5.59
224,5.65
225,5.72
226,5.73
227,5.8
228,5.87
229,5.9
230,5.88
231,5.98
232,6.01
233,6.07
234,6.06
235,6.12
236,6.24
237,6.33
238,6.23
239,6.36
240,6.42
241,6.47
242,6.58
243,6.64
244,6.67
245,6.73
246,6.8
247,6.8
248,6.94
249,6.82
250,7.03
251,7.01
252,7.07
253,7.14
254,7.21
255,7.18
