bri,watt
1,0.92
2,0.91
3,0.93
4,0.93
5,0.93
6,0.99
7,0.98
8,0.99
9,0.97
10,0.97
11,0.94
12,0.97
13,0.99
14,0.99
15,0.98
16,0.99
17,0.98
18,1.01
19,1.0
20,0.98
21,0.96
22,0.97
23,1.02
24,1.01
25,1.01
26,1.03
27,1.03
28,1.0
29,1.06
30,1.04
31,1.03
32,1.07
33,1.1
34,1.08
35,1.08
36,1.11
37,1.11
38,1.15
39,1.14
40,1.12
41,1.16
42,1.18
43,1.17
44,1.16
45,1.16
46,1.23
47,1.24
48,1.25
49,1.26
50,1.26
51,1.26
52,1.29
53,1.32
54,1.31
55,1.33
56,1.38
57,1.39
58,1.41
59,1.4
60,1.42
61,1.46
62,1.46
63,1.47
64,1.49
65,1.52
66,1.53
67,1.56
68,1.53
69,1.58
70,1.58
71,1.62
72,1.66
73,1.65
74,1.69
75,1.68
76,1.69
77,1.74
78,1.76
79,1.79
80,1.82
81,1.83
82,1.84
83,1.87
84,1.9
85,1.89
86,1.9
87,1.97
88,1.96
89,2.0
90,1.96
91,2.04
92,2.08
93,2.08
94,2.08
95,2.15
96,2.17
97,2.2
98,2.22
99,2.22
100,2.26
101,2.28
102,2.28
103,2.32
104,2.36
105,2.36
106,2.36
107,2.42
108,2.45
109,2.5
110,2.47
111,2.54
112,2.54
113,2.6
114,2.6
115,2.65
116,2.65
117,2.67
118,2.73
119,2.79
120,2.79
121,2.81
122,2.81
123,2.85
124,2.88
125,2.91
126,2.91
127,2.94
128,2.98
129,3.01
130,2.94
131,2.98
132,3.08
133,3.08
134,3.08
135,3.08
136,3.08
137,3.23
138,3.19
139,3.19
140,3.27
141,3.23
142,3.36
143,3.36
144,3.4
145,3.49
146,3.54
147,3.59
148,3.54
149,3.64
150,3.69
151,3.54
152,3.69
153,3.74
154,3.69
155,3.74
156,3.79
157,3.79
158,3.79
159,3.85
160,3.97
161,4.03
162,4.03
163,4.03
164,4.09
165,4.22
166,4.22
167,4.16
168,4.22
169,4.29
170,4.37
171,4.37
172,4.37
173,4.44
174,4.51
175,4.59
176,4.51
177,4.51
178,4.68
179,4.68
180,4.76
181,4.76
182,4.85
183,4.76
184,5.04
185,5.04
186,5.04
187,5.04
188,5.24
189,5.04
190,5.13
191,5.24
192,5.46
193,5.34
194,5.46
195,5.58
196,5.34
197,5.58
198,5.46
199,5.7
200,5.46
201,5.7
202,5.58
203,5.82
204,5.82
205,5.7
206,5.96
207,5.82
208,5.96
209,6.24
210,6.09
211,6.39
212,6.24
213,6.24
214,6.39
215,6.39
216,6.39
217,6.39
218,6.55
219,6.72
220,6.72
221,6.72
222,6.72
223,6.72
224,7.08
225,7.08
226,6.89
227,6.89
228,7.28
229,6.89
230,7.28
231,7.28
232,7.28
233,7.28
234,7.28
235,7.28
236,7.49
237,7.49
238,7.94
239,7.71
240,7.71
241,7.49
242,7.71
243,7.94
244,7.94
245,7.94
246,7.94
247,7.94
248,7.94
249,7.94
250,8.19
251,8.19
252,8.45
253,8.19
254,8.19
255,8.45
