bri,watt
1,1.5
4,1.5
7,1.51
10,1.51
13,1.56
16,1.65
19,1.72
22,1.74
25,1.8
28,1.81
31,1.84
34,1.9
37,1.92
40,1.96
43,2.03
46,2.06
49,2.14
52,2.17
55,2.25
58,2.33
61,2.35
64,2.47
67,2.53
70,2.56
73,2.7
76,2.8
79,2.8
82,2.9
85,3.01
88,3.16
91,3.26
94,3.38
97,3.46
100,3.53
103,3.61
106,3.71
109,3.83
112,3.95
115,4.08
118,4.23
121,4.39
124,4.5
127,4.63
130,4.73
133,4.84
136,4.97
139,5.11
142,5.3
145,5.46
148,5.66
151,5.87
154,6.07
157,6.26
160,6.5
163,6.66
166,6.81
169,6.97
172,7.13
175,7.32
178,7.54
181,7.77
184,8.0
187,8.28
190,8.55
193,8.8
196,9.08
199,9.33
202,9.58
205,9.82
208,10.05
211,10.3
214,10.54
217,10.8
220,11.08
223,11.4
226,11.76
229,12.12
232,12.45
235,12.8
238,13.08
241,13.42
244,13.8
247,14.15
250,14.5
253,14.84
255,14.95
