bri,watt
1,0.35
2,0.47
3,0.53
4,0.5
5,0.53
6,0.41
7,0.6
8,0.56
9,0.46
10,0.57
11,0.52
12,0.5
13,0.6
14,0.59
15,0.68
16,0.5
17,0.56
18,0.62
19,0.55
20,0.57
21,0.55
22,0.59
23,0.69
24,0.54
25,0.53
26,0.68
27,0.57
28,0.57
29,0.7
30,0.68
31,0.65
32,0.68
33,0.57
34,0.61
35,0.58
36,0.64
37,0.66
38,0.59
39,0.66
40,0.61
41,0.66
42,0.7
43,0.65
44,0.59
45,0.51
46,0.67
47,0.67
48,0.67
49,0.62
50,0.61
51,0.62
52,0.65
53,0.69
54,0.59
55,0.75
56,0.61
57,0.62
58,0.63
59,0.63
60,0.68
61,0.6
62,0.64
63,0.77
64,0.7
65,0.61
66,0.66
67,0.73
68,0.77
69,0.72
70,0.67
71,0.78
72,0.61
73,0.68
74,0.72
75,0.69
76,0.65
77,0.54
78,0.64
79,0.76
80,0.63
81,0.64
82,0.71
83,0.72
84,0.68
85,0.65
86,0.67
87,0.83
88,0.65
89,0.68
90,0.59
91,0.59
92,0.59
93,0.59
94,0.72
95,0.71
96,0.68
97,0.63
98,0.75
99,0.67
100,0.72
101,0.66
102,0.78
103,0.72
104,0.79
105,0.84
106,0.77
107,0.79
108,0.7
109,0.86
110,0.77
111,0.86
112,0.88
113,0.86
114,0.79
115,0.92
116,0.95
117,1.02
118,0.91
119,0.9
120,0.95
121,0.85
122,0.95
123,0.89
124,1.02
125,1.01
126,1.0
127,0.98
128,0.95
129,0.95
130,1.03
131,1.04
132,1.15
133,1.03
134,1.05
135,1.1
136,1.15
137,1.11
138,1.16
139,1.11
140,1.13
141,1.1
142,1.13
143,1.1
144,1.14
145,1.17
146,1.14
147,1.22
148,1.17
149,1.23
150,1.25
151,1.2
152,1.31
153,1.27
154,1.22
155,1.19
156,1.22
157,1.27
158,1.23
159,1.3
160,1.34
161,1.34
162,1.41
163,1.34
164,1.4
165,1.28
166,1.29
167,1.27
168,1.34
169,1.46
170,1.39
171,1.4
172,1.4
173,1.38
174,1.43
175,1.36
176,1.34
177,1.5
178,1.5
179,1.55
180,1.51
181,1.56
182,1.54
183,1.55
184,1.56
185,1.56
186,1.52
187,1.63
188,1.55
189,1.6
190,1.58
191,1.53
192,1.67
193,1.56
194,1.63
195,1.61
196,1.61
197,1.65
198,1.71
199,1.7
200,1.79
201,1.77
202,1.67
203,1.79
204,1.75
205,1.79
206,1.83
207,1.86
208,1.84
209,1.9
210,1.84
211,1.82
212,1.92
213,1.9
214,1.89
215,1.89
216,2.08
217,2.05
218,1.88
219,2.0
220,2.0
221,2.07
222,2.16
223,2.09
224,2.26
225,2.15
226,2.19
227,2.25
228,2.21
229,2.35
230,2.21
231,2.27
232,2.35
233,2.26
234,2.27
235,2.32
236,2.38
237,2.46
238,2.36
239,2.51
240,2.7
241,2.56
242,2.58
243,2.67
244,2.58
245,2.7
246,2.67
247,2.73
248,2.72
249,2.8
250,2.81
251,2.77
252,2.88
253,2.94
254,2.88
255,2.81
