bri,watt
1,1.25
2,1.25
3,1.24
4,1.26
5,1.26
6,1.28
7,1.3
8,1.31
9,1.33
10,1.35
11,1.37
12,1.38
13,1.43
14,1.44
15,1.46
16,1.5
17,1.56
18,1.55
19,1.56
20,1.58
21,1.58
22,1.58
23,1.61
24,1.6
25,1.62
26,1.64
27,1.64
28,1.67
29,1.66
30,1.66
31,1.69
32,1.7
33,1.73
34,1.73
35,1.74
36,1.75
37,1.74
38,1.79
39,1.78
40,1.8
41,1.82
42,1.85
43,1.84
44,1.87
45,1.89
46,1.91
47,1.91
48,1.92
49,1.96
50,1.97
51,2.0
52,2.02
53,2.04
54,2.06
55,2.11
56,2.13
57,2.17
58,2.17
59,2.19
60,2.26
61,2.26
62,2.3
63,2.31
64,2.34
65,2.34
66,2.39
67,2.39
68,2.45
69,2.5
70,2.52
71,2.54
72,2.57
73,2.61
74,2.63
75,2.65
76,2.69
77,2.73
78,2.78
79,2.79
80,2.85
81,2.85
82,2.89
83,2.93
84,2.96
85,3.01
86,3.07
87,3.07
88,3.1
89,3.13
90,3.15
91,3.2
92,3.26
93,3.28
94,3.35
95,3.36
96,3.39
97,3.48
98,3.51
99,3.54
100,3.6
101,3.65
102,3.7
103,3.76
104,3.81
105,3.86
106,3.9
107,3.96
108,4.0
109,4.04
110,4.1
111,4.17
112,4.18
113,4.26
114,4.33
115,4.38
116,4.41
117,4.49
118,4.52
119,4.58
120,4.61
121,4.68
122,4.75
123,4.78
124,4.84
125,4.91
126,4.96
127,5.03
128,5.09
129,5.12
130,5.2
131,5.28
132,5.35
133,5.4
134,5.43
135,5.49
136,5.55
137,5.63
138,5.72
139,5.74
140,5.84
141,5.87
142,5.95
143,5.99
144,6.07
145,6.15
146,6.18
147,6.25
148,6.3
149,6.37
150,6.46
151,6.55
152,6.61
153,6.62
154,6.74
155,6.78
156,6.86
157,6.96
158,7.01
159,7.07
160,7.13
161,7.23
162,7.3
163,7.36
164,7.45
165,7.55
166,7.6
167,7.67
168,7.76
169,7.83
170,7.92
171,7.99
172,8.05
173,8.14
174,8.23
175,8.32
176,8.4
177,8.49
178,8.55
179,8.67
180,8.77
181,8.8
182,8.88
183,9.0
184,9.09
185,9.18
186,9.28
187,9.36
188,9.41
189,9.55
190,9.59
191,9.62
192,9.68
193,9.81
194,9.89
195,9.98
196,10.1
197,10.2
198,10.28
199,10.37
200,10.47
201,10.56
202,10.67
203,10.76
204,10.85
205,10.99
206,11.08
207,11.16
208,11.26
209,11.43
210,11.51
211,11.58
212,11.73
213,11.84
214,11.96
215,12.1
216,12.18
217,12.31
218,12.42
219,12.56
220,12.64
221,12.75
222,12.89
223,13.0
224,13.15
225,13.26
226,13.39
227,13.5
228,13.62
229,13.77
230,13.88
231,14.0
232,14.14
233,14.23
234,14.42
235,14.56
236,14.65
237,14.79
238,14.88
239,15.02
240,15.16
241,15.29
242,15.45
243,15.56
244,15.72
245,15.83
246,15.95
247,16.11
248,16.28
249,16.4
250,16.55
251,16.68
252,16.83
253,16.99
254,17.11
255,17.25
