bri,watt
1,0.22
2,0.22
3,0.29
4,0.33
5,0.29
6,0.28
7,0.31
8,0.4
9,0.35
10,0.35
11,0.37
12,0.33
13,0.37
14,0.36
15,0.36
16,0.36
17,0.33
18,0.37
19,0.43
20,0.43
21,0.42
22,0.45
23,0.51
24,0.49
25,0.47
26,0.56
27,0.5
28,0.49
29,0.54
30,0.51
31,0.48
32,0.48
33,0.44
34,0.48
35,0.49
36,0.51
37,0.54
38,0.51
39,0.53
40,0.54
41,0.57
42,0.61
43,0.62
44,0.65
45,0.65
46,0.64
47,0.68
48,0.66
49,0.66
50,0.62
51,0.6
52,0.62
53,0.67
54,0.66
55,0.74
56,0.76
57,0.71
58,0.75
59,0.8
60,0.75
61,0.79
62,0.78
63,0.8
64,0.85
65,0.85
66,0.86
67,0.85
68,0.87
69,0.89
70,0.91
71,0.94
72,0.97
73,0.97
74,0.93
75,0.98
76,0.98
77,1.02
78,1.06
79,1.12
80,1.06
81,1.09
82,1.1
83,1.12
84,1.17
85,1.16
86,1.18
87,1.22
88,1.24
89,1.24
90,1.31
91,1.34
92,1.33
93,1.33
94,1.32
95,1.31
96,1.35
97,1.34
98,1.38
99,1.35
100,1.42
101,1.44
102,1.5
103,1.49
104,1.47
105,1.5
106,1.49
107,1.53
108,1.59
109,1.61
110,1.6
111,1.58
112,1.67
113,1.69
114,1.64
115,1.75
116,1.67
117,1.77
118,1.74
119,1.77
120,1.78
121,1.77
122,1.81
123,1.88
124,1.86
125,1.85
126,1.9
127,1.92
128,1.94
129,2.01
130,2.05
131,2.07
132,2.08
133,2.12
134,2.17
135,2.17
136,2.24
137,2.27
138,2.3
139,2.34
140,2.37
141,2.42
142,2.45
143,2.48
144,2.54
145,2.55
146,2.53
147,2.58
148,2.6
149,2.64
150,2.63
151,2.69
152,2.75
153,2.75
154,2.81
155,2.74
156,2.81
157,2.8
158,2.87
159,2.85
160,2.89
161,2.95
162,2.96
163,3.02
164,3.05
165,3.1
166,3.1
167,3.08
168,3.21
169,3.21
170,3.24
171,3.29
172,3.33
173,3.37
174,3.35
175,3.42
176,3.43
177,3.44
178,3.49
179,3.55
180,3.57
181,3.59
182,3.68
183,3.69
184,3.76
185,3.78
186,3.84
187,3.89
188,3.85
189,3.89
190,3.96
191,4
192,4.04
193,4.05
194,4.08
195,4.18
196,4.18
197,4.25
198,4.23
199,4.3
200,4.37
201,4.37
202,4.42
203,4.49
204,4.53
205,4.54
206,4.6
207,4.66
208,4.67
209,4.74
210,4.78
211,4.78
212,4.84
213,4.91
214,4.95
215,4.99
216,5
217,5.05
218,5.12
219,5.12
220,5.19
221,5.29
222,5.23
223,5.34
224,5.33
225,5.39
226,5.44
227,5.48
228,5.48
229,5.59
230,5.57
231,5.64
232,5.7
233,5.74
234,5.81
235,5.85
236,5.89
237,5.95
238,5.97
239,6.03
240,6.05
241,6.15
242,6.2
243,6.31
244,6.32
245,6.44
246,6.52
247,6.56
248,6.66
249,6.61
250,6.7
251,6.72
252,6.81
253,6.85
254,6.91
255,6.93
