bri,watt
1,0.79
2,0.87
3,0.86
4,0.89
5,0.92
6,0.84
7,0.8
8,0.94
9,0.86
10,0.9
11,0.86
12,0.95
13,0.88
14,0.85
15,0.91
16,0.93
17,0.84
18,0.97
19,0.92
20,1.03
21,0.9
22,1.02
23,0.99
24,0.86
25,0.98
26,0.94
27,1.01
28,1.03
29,0.99
30,1.04
31,1.08
32,1.01
33,1.13
34,1.04
35,1.08
36,1.04
37,1.08
38,1.0
39,1.04
40,1.04
41,1.0
42,1.1
43,1.14
44,1.15
45,1.07
46,1.2
47,1.18
48,1.16
49,1.14
50,1.14
51,1.11
52,1.14
53,1.19
54,1.26
55,1.25
56,1.2
57,1.29
58,1.23
59,1.21
60,1.37
61,1.24
62,1.16
63,1.25
64,1.31
65,1.33
66,1.4
67,1.32
68,1.38
69,1.39
70,1.34
71,1.43
72,1.41
73,1.43
74,1.56
75,1.36
76,1.56
77,1.43
78,1.39
79,1.46
80,1.52
81,1.49
82,1.51
83,1.49
84,1.49
85,1.52
86,1.63
87,1.61
88,1.6
89,1.56
90,1.69
91,1.72
92,1.63
93,1.66
94,1.66
95,1.75
96,1.79
97,1.75
98,1.66
99,1.83
100,1.65
101,1.77
102,1.87
103,1.86
104,1.85
105,1.85
106,1.83
107,1.84
108,1.9
109,1.99
110,1.96
111,1.96
112,2.02
113,1.83
114,1.95
115,2.01
116,2.15
117,2.15
118,2.08
119,2.17
120,2.18
121,2.04
122,2.12
123,2.16
124,2.29
125,2.2
126,2.3
127,2.35
128,2.24
129,2.42
130,2.23
131,2.38
132,2.44
133,2.43
134,2.43
135,2.5
136,2.44
137,2.53
138,2.59
139,2.5
140,2.59
141,2.7
142,2.65
143,2.7
144,2.65
145,2.76
146,2.77
147,2.66
148,2.8
149,2.73
150,2.89
151,2.9
152,2.88
153,2.97
154,3.01
155,3.04
156,3.13
157,3.15
158,3.04
159,3.05
160,3.2
161,3.22
162,3.23
163,3.22
164,3.33
165,3.39
166,3.25
167,3.37
168,3.44
169,3.47
170,3.46
171,3.59
172,3.57
173,3.65
174,3.69
175,3.78
176,3.66
177,3.79
178,3.84
179,3.97
180,3.81
181,3.91
182,3.98
183,4.0
184,3.98
185,4.11
186,4.16
187,4.25
188,4.32
189,4.33
190,4.34
191,4.4
192,4.41
193,4.49
194,4.51
195,4.56
196,4.7
197,4.65
198,4.72
199,4.8
200,4.79
201,4.86
202,4.99
203,5.01
204,5.01
205,5.11
206,5.24
207,5.17
208,5.3
209,5.35
210,5.41
211,5.58
212,5.45
213,5.65
214,5.55
215,5.65
216,5.84
217,5.77
218,5.82
219,6.03
220,6.02
221,6.13
222,6.25
223,6.27
224,6.28
225,6.36
226,6.56
227,6.39
228,6.65
229,6.67
230,6.74
231,6.82
232,6.91
233,7.0
234,7.15
235,7.09
236,7.24
237,7.34
238,7.38
239,7.57
240,7.64
241,7.58
242,7.9
243,7.87
244,8.04
245,7.99
246,8.16
247,8.24
248,8.36
249,8.5
250,8.48
251,8.59
252,8.58
253,8.76
254,8.95
255,8.98
