bri,watt
1,0.7
2,0.81
3,0.78
4,0.82
5,0.71
6,0.72
7,0.83
8,0.91
9,0.88
10,0.91
11,0.89
12,0.88
13,0.95
14,0.83
15,1.02
16,0.9
17,0.97
18,0.97
19,1.01
20,0.98
21,1.01
22,1.12
23,1.09
24,1.17
25,1.07
26,1.11
27,1.08
28,1.15
29,1.16
30,1.2
31,1.19
32,1.23
33,1.23
34,1.24
35,1.18
36,1.17
37,1.27
38,1.25
39,1.33
40,1.34
41,1.39
42,1.3
43,1.41
44,1.42
45,1.45
46,1.42
47,1.46
48,1.49
49,1.42
50,1.43
51,1.45
52,1.43
53,1.47
54,1.48
55,1.54
56,1.56
57,1.62
58,1.62
59,1.51
60,1.57
61,1.6
62,1.62
63,1.66
64,1.69
65,1.66
66,1.72
67,1.76
68,1.74
69,1.78
70,1.75
71,1.84
72,1.74
73,1.84
74,1.95
75,1.93
76,1.86
77,1.9
78,1.88
79,1.94
80,1.96
81,1.93
82,1.97
83,1.99
84,1.99
85,2.06
86,2.03
87,2.04
88,2.04
89,2.06
90,2.14
91,2.17
92,2.12
93,2.17
94,2.17
95,2.17
96,2.14
97,2.18
98,2.31
99,2.31
100,2.25
101,2.26
102,2.31
103,2.36
104,2.29
105,2.19
106,2.33
107,2.28
108,2.43
109,2.38
110,2.47
111,2.41
112,2.43
113,2.42
114,2.44
115,2.43
116,2.53
117,2.54
118,2.49
119,2.56
120,2.61
121,2.49
122,2.5
123,2.58
124,2.6
125,2.66
126,2.62
127,2.64
128,2.71
129,2.69
130,2.67
131,2.71
132,2.69
133,2.82
134,2.83
135,2.73
136,2.73
137,2.76
138,2.85
139,2.79
140,2.84
141,2.91
142,2.91
143,2.83
144,3.03
145,2.87
146,2.98
147,2.98
148,2.93
149,2.98
150,3.0
151,3.11
152,2.9
153,3.04
154,3.11
155,3.05
156,3.08
157,3.06
158,3.09
159,3.09
160,3.05
161,3.1
162,3.19
163,3.17
164,3.07
165,3.15
166,3.18
167,3.19
168,3.19
169,3.27
170,3.18
171,3.19
172,3.26
173,3.16
174,3.26
175,3.35
176,3.25
177,3.29
178,3.4
179,3.29
180,3.4
181,3.37
182,3.45
183,3.37
184,3.4
185,3.5
186,3.45
187,3.53
188,3.47
189,3.52
190,3.52
191,3.52
192,3.58
193,3.54
194,3.59
195,3.64
196,3.57
197,3.71
198,3.68
199,3.68
200,3.59
201,3.64
202,3.7
203,3.67
204,3.8
205,3.81
206,3.82
207,3.8
208,3.86
209,3.83
210,3.81
211,3.87
212,3.92
213,3.93
214,3.87
215,3.91
216,3.93
217,3.99
218,3.9
219,3.99
220,4.02
221,4.04
222,4.01
223,3.97
224,4.08
225,4.07
226,4.11
227,3.99
228,4.01
229,4.08
230,4.11
231,4.21
232,4.2
233,4.19
234,4.19
235,4.27
236,4.24
237,4.34
238,4.31
239,4.3
240,4.3
241,4.32
242,4.41
243,4.35
244,4.34
245,4.44
246,4.47
247,4.45
248,4.41
249,4.48
250,4.45
251,4.49
252,4.45
253,4.5
254,4.48
255,4.53
