bri,watt
60,3
61,3.1
62,3.1
63,3.2
64,3.3
65,3.7
66,3.9
67,3.8
68,4
69,4
70,4.2
71,4.1
72,4.2
73,4.1
74,4.2
75,4.3
76,4.2
77,4.4
78,4.3
79,4.4
80,4.5
81,4.6
82,4.5
83,4.6
84,4.7
85,4.8
86,4.6
87,4.8
88,4.7
89,4.9
90,4.8
91,4.9
92,5
93,4.9
94,5.1
95,4.9
96,5.1
97,5.2
98,5.1
99,5.2
100,5.3
101,5.4
102,5.3
103,5.4
104,5.5
105,5.4
106,5.5
107,5.6
108,5.7
109,5.6
110,5.7
111,5.8
112,5.9
113,5.8
114,5.9
115,6
116,5.9
117,6
118,6.1
119,6.2
120,6.1
121,6.2
122,6.3
123,6.2
124,6.3
125,6.5
126,6.3
127,6.5
128,6.6
129,6.5
130,6.6
131,6.7
132,6.6
133,6.7
134,6.8
135,6.7
136,6.8
137,7
138,7.1
139,7.1
140,7.2
141,7.1
142,7.2
143,7.3
144,7.2
145,7.3
146,7.5
147,7.3
148,7.5
149,7.6
150,7.5
151,7.6
152,7.7
153,7.6
154,7.7
155,7.8
156,7.7
157,7.8
158,8
160,8.1
161,8
162,8.1
163,8.2
165,8.2
166,8.3
167,8.3
168,8.5
169,8.3
170,8.5
172,8.5
173,8.6
174,8.7
176,8.8
177,8.7
178,8.8
180,9
181,8.8
182,9.1
183,9.2
184,9.1
185,9.2
186,9.1
187,9.2
188,9.3
189,9.2
190,9.3
191,9.5
192,9.3
193,9.2
194,9.2
195,9.3
196,9.5
197,9.6
198,9.7
199,9.7
200,9.7
201,9.8
202,9.7
203,9.8
204,10
205,9.8
206,9.7
207,9.8
208,9.7
209,9.8
210,9.7
211,9.8
212,9.7
213,9.8
214,9.7
215,9.8
216,9.7
217,9.8
218,9.7
219,9.8
220,9.7
221,9.6
222,9.7
223,9.6
224,9.7
225,9.7
226,9.6
227,9.7
228,9.6
229,9.7
230,9.6
231,9.7
232,9.6
233,9.7
234,9.6
235,9.7
236,9.6
237,9.7
238,9.6
239,9.7
240,9.6
241,9.6
242,9.5
243,9.6
244,9.7
245,9.7
246,9.6
247,9.5
248,9.6
249,9.5
250,9.6
251,9.5
252,9.6
253,9.5
254,9.6
255,9.5
