bri,watt
1,0.25
2,0.38
3,0.35
4,0.36
5,0.33
6,0.34
7,0.37
8,0.36
9,0.4
10,0.35
11,0.38
12,0.41
13,0.39
14,0.3
15,0.41
16,0.38
17,0.35
18,0.39
19,0.4
20,0.42
21,0.39
22,0.31
23,0.31
24,0.39
25,0.44
26,0.32
27,0.37
28,0.35
29,0.35
30,0.37
31,0.43
32,0.44
33,0.46
34,0.42
35,0.49
36,0.47
37,0.45
38,0.47
39,0.45
40,0.49
41,0.51
42,0.55
43,0.6
44,0.46
45,0.53
46,0.49
47,0.49
48,0.49
49,0.51
50,0.55
51,0.58
52,0.55
53,0.48
54,0.48
55,0.51
56,0.54
57,0.54
58,0.55
59,0.59
60,0.64
61,0.57
62,0.59
63,0.56
64,0.58
65,0.64
66,0.61
67,0.73
68,0.64
69,0.67
70,0.62
71,0.68
72,0.67
73,0.67
74,0.71
75,0.73
76,0.71
77,0.7
78,0.71
79,0.68
80,0.72
81,0.74
82,0.77
83,0.77
84,0.78
85,0.83
86,0.79
87,0.84
88,0.75
89,0.77
90,0.83
91,0.89
92,0.95
93,0.89
94,0.9
95,0.88
96,0.9
97,0.89
98,0.9
99,0.86
100,0.94
101,1.0
102,0.98
103,1.02
104,1.03
105,1.08
106,1.1
107,1.02
108,1.01
109,1.03
110,1.02
111,1.1
112,1.12
113,1.18
114,1.21
115,1.19
116,1.18
117,1.1
118,1.14
119,1.19
120,1.22
121,1.23
122,1.31
123,1.28
124,1.3
125,1.31
126,1.31
127,1.34
128,1.33
129,1.36
130,1.26
131,1.33
132,1.37
133,1.41
134,1.4
135,1.4
136,1.5
137,1.46
138,1.51
139,1.48
140,1.57
141,1.58
142,1.55
143,1.59
144,1.54
145,1.59
146,1.65
147,1.6
148,1.62
149,1.69
150,1.79
151,1.78
152,1.86
153,1.83
154,1.9
155,1.9
156,1.75
157,1.78
158,1.87
159,1.92
160,1.88
161,1.99
162,1.96
163,2.01
164,2.04
165,2.08
166,2.06
167,2.09
168,2.12
169,2.09
170,2.11
171,2.13
172,2.12
173,2.12
174,2.16
175,2.2
176,2.2
177,2.26
178,2.32
179,2.39
180,2.29
181,2.3
182,2.37
183,2.45
184,2.44
185,2.4
186,2.4
187,2.46
188,2.5
189,2.51
190,2.5
191,2.5
192,2.59
193,2.62
194,2.6
195,2.57
196,2.58
197,2.76
198,2.76
199,2.72
200,2.7
201,2.73
202,2.88
203,2.89
204,2.85
205,2.8
206,2.8
207,2.93
208,2.99
209,3.05
210,2.98
211,3.01
212,3.12
213,3.15
214,3.08
215,3.08
216,3.07
217,3.18
218,3.24
219,3.22
220,3.24
221,3.26
222,3.38
223,3.35
224,3.32
225,3.32
226,3.41
227,3.48
228,3.54
229,3.43
230,3.42
231,3.51
232,3.61
233,3.67
234,3.66
235,3.61
236,3.64
237,3.72
238,3.8
239,3.81
240,3.74
241,3.75
242,3.82
243,3.98
244,3.96
245,3.98
246,3.96
247,3.98
248,4.12
249,4.18
250,4.14
251,4.13
252,4.09
253,4.27
254,4.33
255,4.21
