bri,watt
1,0.75
2,0.85
3,0.65
4,0.8
5,0.85
6,0.8
7,0.85
8,0.85
9,0.95
10,1.2
11,1.0
12,1.05
13,1.05
14,1.2
15,1.05
16,1.05
17,1.1
18,1.15
19,1.45
20,1.35
21,1.25
22,1.15
23,1.3
24,1.2
25,1.5
26,1.45
27,1.6
28,1.55
29,1.55
30,1.3
31,1.4
32,1.7
33,1.55
34,1.7
35,1.75
36,1.8
37,1.6
38,1.7
39,1.75
40,1.55
41,1.8
42,1.7
43,1.75
44,1.85
45,1.75
46,2.4
47,1.9
48,1.9
49,2.0
50,2.0
51,2.05
52,2.0
53,2.0
54,2.25
55,2.2
56,2.4
57,2.3
58,2.15
59,2.05
60,2.2
61,2.3
62,2.4
63,2.15
64,2.3
65,2.45
66,2.25
67,2.25
68,2.5
69,2.75
70,2.45
71,2.55
72,2.35
73,2.4
74,2.7
75,2.6
76,2.6
77,2.9
78,2.85
79,2.65
80,3.0
81,2.95
82,2.55
83,2.75
84,2.95
85,2.7
86,2.9
87,3.0
88,3.05
89,2.95
90,3.5
91,2.85
92,2.9
93,3.05
94,3.35
95,3.3
96,3.05
97,3.3
98,3.0
99,3.4
100,3.2
101,3.3
102,3.45
103,3.6
104,3.25
105,3.2
106,3.35
107,3.45
108,3.45
109,3.7
110,3.7
111,3.2
112,3.8
113,3.9
114,3.55
115,3.4
116,3.75
117,3.75
118,3.55
119,3.55
120,3.7
121,3.85
122,3.95
123,3.75
124,3.85
125,3.95
126,4.1
127,3.8
128,4.0
129,3.85
130,4.25
131,4.4
132,4.0
133,4.1
134,4.4
135,4.3
136,4.05
137,4.3
138,4.3
139,4.15
140,4.1
141,4.5
142,4.5
143,4.35
144,4.0
145,4.35
146,4.1
147,4.15
148,4.35
149,4.35
150,4.85
151,5.05
152,4.5
153,4.55
154,4.75
155,4.75
156,4.2
157,4.7
158,5.1
159,4.5
160,4.85
161,4.5
162,4.8
163,4.8
164,4.65
165,4.6
166,4.85
167,5.2
168,5.0
169,5.1
170,4.7
171,5.4
172,4.75
173,5.05
174,4.95
175,5.15
176,4.95
177,4.9
178,5.1
179,5.1
180,5.3
181,5.05
182,5.55
183,5.2
184,5.4
185,5.05
186,5.2
187,5.55
188,5.45
189,5.55
190,5.85
191,5.35
192,5.5
193,5.0
194,5.5
195,5.6
196,5.2
197,5.35
198,5.3
199,6.1
200,5.55
201,5.4
202,5.65
203,5.9
204,6.05
205,5.8
206,6.05
207,5.85
208,5.55
209,5.5
210,5.95
211,5.85
212,6.2
213,6.2
214,6.25
215,6.15
216,6.3
217,6.35
218,5.8
219,6.25
220,6.5
221,6.05
222,6.45
223,6.25
224,6.3
225,6.8
226,6.05
227,6.25
228,6.2
229,6.5
230,6.4
231,6.4
232,6.05
233,6.15
234,6.85
235,6.5
236,6.55
237,6.7
238,6.75
239,6.35
240,6.5
241,6.45
242,6.85
243,6.5
244,6.95
245,6.35
246,6.95
247,7.35
248,7.05
249,7.05
250,7.0
251,7.2
252,7.15
253,6.85
254,6.65
255,6.6
