bri,watt
1,0.55
2,0.55
3,0.47
4,0.41
5,0.45
6,0.44
7,0.44
8,0.44
9,0.4
10,0.39
11,0.44
12,0.53
13,0.59
14,0.45
15,0.59
16,0.4
17,0.42
18,0.57
19,0.48
20,0.45
21,0.59
22,0.41
23,0.59
24,0.57
25,0.54
26,0.39
27,0.45
28,0.53
29,0.45
30,0.5
31,0.64
32,0.56
33,0.57
34,0.51
35,0.56
36,0.69
37,0.55
38,0.62
39,0.65
40,0.65
41,0.65
42,0.74
43,0.64
44,0.62
45,0.54
46,0.71
47,0.62
48,0.68
49,0.64
50,0.75
51,0.76
52,0.71
53,0.78
54,0.8
55,0.59
56,0.64
57,0.64
58,0.61
59,0.66
60,0.7
61,0.86
62,0.7
63,0.84
64,0.79
65,0.76
66,0.7
67,0.88
68,0.88
69,0.8
70,0.95
71,0.81
72,0.98
73,1.02
74,1.06
75,0.96
76,0.95
77,1.01
78,0.99
79,1.05
80,1.05
81,1.1
82,1.05
83,1.21
84,1.01
85,1.1
86,1.26
87,1.17
88,1.18
89,1.25
90,1.2
91,1.35
92,1.23
93,1.1
94,1.25
95,1.23
96,1.18
97,1.39
98,1.27
99,1.34
100,1.34
101,1.48
102,1.44
103,1.52
104,1.5
105,1.5
106,1.52
107,1.5
108,1.66
109,1.65
110,1.67
111,1.79
112,1.85
113,1.71
114,1.76
115,1.85
116,1.89
117,1.92
118,1.77
119,1.91
120,2.19
121,2.09
122,2.06
123,2.09
124,2.02
125,2.15
126,2.15
127,2.17
128,2.2
129,2.31
130,2.26
131,2.35
132,2.34
133,2.4
134,2.27
135,2.39
136,2.41
137,2.4
138,2.56
139,2.58
140,2.61
141,2.48
142,2.59
143,2.59
144,2.7
145,2.86
146,2.76
147,2.65
148,2.78
149,2.88
150,2.8
151,2.86
152,2.91
153,3.02
154,2.94
155,3.17
156,3.1
157,3.26
158,3.16
159,3.44
160,3.31
161,3.35
162,3.26
163,3.4
164,3.49
165,3.38
166,3.5
167,3.55
168,3.49
169,3.59
170,3.67
171,3.8
172,3.98
173,3.73
174,3.73
175,3.77
176,3.94
177,4.0
178,4.11
179,4.2
180,4.06
181,4.14
182,4.22
183,4.19
184,4.21
185,4.47
186,4.34
187,4.38
188,4.56
189,4.46
190,4.49
191,4.7
192,4.62
193,4.69
194,4.67
195,4.99
196,4.86
197,5.12
198,5.06
199,4.93
200,5.0
201,5.1
202,5.16
203,5.53
204,5.1
205,5.32
206,5.39
207,5.61
208,5.59
209,5.41
210,5.65
211,5.83
212,5.9
213,5.79
214,5.79
215,6.05
216,6.12
217,5.94
218,6.05
219,6.21
220,6.39
221,6.11
222,6.33
223,6.39
224,5.64
225,6.46
226,6.55
227,6.76
228,6.6
229,6.65
230,6.85
231,7.08
232,6.91
233,6.9
234,6.99
235,7.3
236,7.41
237,7.16
238,7.3
239,7.47
240,7.5
241,7.44
242,7.47
243,7.6
244,7.91
245,7.74
246,7.71
247,7.9
248,8.03
249,8.25
250,8.06
251,8.14
252,8.18
253,8.49
254,8.35
255,8.56
