bri,watt
1,1.1
2,1.1
3,1.0
4,1.0
5,1.1
6,1.1
7,1.0
8,1.1
9,1.1
10,1.0
11,1.1
12,1.0
13,1.1
14,1.2
15,1.1
16,1.1
17,1.2
18,1.1
19,1.2
20,1.2
21,1.3
22,1.1
23,1.2
24,1.2
25,1.2
26,1.2
27,1.3
28,1.2
29,1.2
30,1.3
31,1.3
32,1.3
33,1.3
34,1.3
35,1.2
36,1.4
37,1.2
38,1.3
39,1.4
40,1.3
41,1.4
42,1.4
43,1.5
44,1.4
45,1.4
46,1.5
47,1.3
48,1.4
49,1.3
50,1.4
51,1.5
52,1.5
53,1.4
54,1.5
55,1.4
56,1.5
57,1.4
58,1.5
59,1.6
60,1.7
61,1.5
62,1.7
63,1.6
64,1.5
65,1.6
66,1.6
67,1.6
68,1.5
69,1.7
70,1.6
71,1.5
72,1.6
73,1.7
74,1.8
75,1.6
76,1.7
77,1.6
78,1.7
79,1.6
80,1.8
81,1.6
82,1.7
83,1.8
84,1.8
85,1.7
86,1.8
87,1.7
88,1.7
89,1.9
90,1.8
91,1.9
92,1.8
93,1.7
94,1.8
95,2.0
96,1.9
97,1.8
98,2.0
99,1.8
100,2.0
101,1.9
102,1.8
103,1.9
104,1.9
105,1.9
106,1.9
107,2.0
108,1.9
109,2.0
110,1.9
111,2.0
112,1.9
113,2.1
114,1.9
115,2.2
116,2.0
117,2.0
118,2.1
119,2.0
120,2.55
121,2.1
122,2.0
123,2.1
124,2.6
125,2.1
126,2.2
127,2.8
128,2.2
129,2.2
130,2.1
131,2.2
132,2.1
133,2.2
134,2.2
135,2.2
136,2.3
137,1.6
138,2.4
139,2.3
140,2.2
141,2.3
142,2.4
143,2.1
144,1.9
145,2.2
146,2.3
147,2.4
148,2.3
149,2.3
150,2.4
151,1.9
152,2.3
153,2.4
154,2.5
155,2.3
156,2.4
157,2.4
158,2.4
159,1.7
160,2.4
161,2.6
162,2.5
163,2.4
164,2.5
165,2.5
166,2.45
167,2.5
168,1.8
169,2.5
170,2.0
171,2.6
172,2.5
173,2.6
174,2.6
175,2.6
176,2.5
177,2.6
178,2.5
179,2.6
180,2.5
181,2.7
182,2.6
183,2.5
184,2.6
185,2.1
186,2.7
187,2.6
188,2.7
189,2.7
190,2.7
191,2.8
192,2.7
193,2.6
194,2.7
195,2.2
196,2.8
197,2.7
198,2.9
199,2.7
200,2.8
201,2.6
202,2.7
203,2.9
204,2.8
205,2.8
206,2.8
207,2.7
208,2.8
209,2.7
210,2.9
211,2.8
212,2.9
213,2.8
214,3.1
215,2.9
216,2.9
217,2.9
218,3.0
219,2.9
220,2.4
221,3.1
222,3.0
223,2.9
224,3.1
225,3.0
226,3.1
227,3.0
228,3.1
229,3.0
230,3.0
231,3.0
232,3.1
233,3.0
234,2.9
235,3.1
236,3.0
237,3.0
238,3.1
239,3.0
240,3.1
241,3.1
242,3.2
243,3.1
244,3.1
245,3.2
246,3.2
247,3.0
248,3.2
249,3.2
250,3.2
251,3.2
252,3.3
253,3.2
254,3.1
255,3.2
