bri,watt
1,0.33
2,0.33
3,0.35
4,0.35
5,0.35
6,0.35
7,0.35
8,0.35
9,0.35
10,0.35
11,0.35
12,0.35
13,0.35
14,0.35
15,0.36
16,0.35
17,0.35
18,0.34
19,0.37
20,0.4
21,0.33
22,0.33
23,0.33
24,0.33
25,0.36
26,0.38
27,0.4
28,0.36
29,0.44
30,0.4
31,0.38
32,0.34
33,0.37
34,0.37
35,0.37
36,0.37
37,0.44
38,0.46
39,0.47
40,0.49
41,0.39
42,0.47
43,0.4
44,0.43
45,0.43
46,0.49
47,0.51
48,0.52
49,0.48
50,0.49
51,0.49
52,0.53
53,0.51
54,0.48
55,0.5
56,0.56
57,0.52
58,0.52
59,0.61
60,0.57
61,0.58
62,0.63
63,0.54
64,0.64
65,0.62
66,0.65
67,0.59
68,0.64
69,0.63
70,0.67
71,0.62
72,0.66
73,0.74
74,0.71
75,0.68
76,0.72
77,0.72
78,0.79
79,0.78
80,0.75
81,0.83
82,0.77
83,0.81
84,0.81
85,0.87
86,0.88
87,0.77
88,0.87
89,0.87
90,0.97
91,0.97
92,0.91
93,0.92
94,0.96
95,0.99
96,0.99
97,0.96
98,1.0
99,1.04
100,1.03
101,1.04
102,1.04
103,1.07
104,1.14
105,1.09
106,1.08
107,1.1
108,1.1
109,1.13
110,1.13
111,1.21
112,1.18
113,1.24
114,1.2
115,1.19
116,1.25
117,1.33
118,1.21
119,1.32
120,1.34
121,1.35
122,1.38
123,1.36
124,1.38
125,1.43
126,1.39
127,1.47
128,1.43
129,1.42
130,1.55
131,1.51
132,1.55
133,1.56
134,1.59
135,1.59
136,1.56
137,1.6
138,1.61
139,1.59
140,1.67
141,1.58
142,1.69
143,1.74
144,1.78
145,1.75
146,1.8
147,1.85
148,1.84
149,1.77
150,1.88
151,1.93
152,1.93
153,1.86
154,1.92
155,2.02
156,1.98
157,2.02
158,2.13
159,2.02
160,2.12
161,2.12
162,2.15
163,2.13
164,2.21
165,2.2
166,2.14
167,2.23
168,2.26
169,2.24
170,2.27
171,2.28
172,2.38
173,2.34
174,2.4
175,2.41
176,2.45
177,2.5
178,2.48
179,2.55
180,2.56
181,2.5
182,2.6
183,2.6
184,2.63
185,2.74
186,2.68
187,2.71
188,2.74
189,2.72
190,2.76
191,2.8
192,2.96
193,2.84
194,2.88
195,2.95
196,2.97
197,2.97
198,2.99
199,3.06
200,3.1
201,3.05
202,3.1
203,3.11
204,3.2
205,3.21
206,3.2
207,3.23
208,3.27
209,3.36
210,3.37
211,3.38
212,3.38
213,3.43
214,3.43
215,3.58
216,3.52
217,3.54
218,3.61
219,3.6
220,3.6
221,3.75
222,3.74
223,3.83
224,3.76
225,3.83
226,3.91
227,3.87
228,3.93
229,3.88
230,3.96
231,4.05
232,4.06
233,4.07
234,4.13
235,4.13
236,4.15
237,4.22
238,4.24
239,4.28
240,4.34
241,4.28
242,4.39
243,4.39
244,4.53
245,4.51
246,4.5
247,4.63
248,4.59
249,4.6
250,4.63
251,4.79
252,4.73
253,4.7
254,4.8
255,4.88
