bri,watt
1,1.18
2,1.17
3,1.17
4,1.17
5,1.17
6,1.19
7,1.18
8,1.18
9,1.16
10,1.18
11,1.19
12,1.18
13,1.18
14,1.18
15,1.2
16,1.19
17,1.2
18,1.23
19,1.22
20,1.21
21,1.23
22,1.21
23,1.23
24,1.23
25,1.24
26,1.25
27,1.24
28,1.25
29,1.25
30,1.27
31,1.27
32,1.29
33,1.29
34,1.29
35,1.3
36,1.33
37,1.32
38,1.33
39,1.33
40,1.35
41,1.36
42,1.38
43,1.37
44,1.38
45,1.41
46,1.43
47,1.41
48,1.43
49,1.47
50,1.45
51,1.5
52,1.49
53,1.53
54,1.54
55,1.54
56,1.59
57,1.6
58,1.62
59,1.62
60,1.63
61,1.65
62,1.68
63,1.67
64,1.7
65,1.71
66,1.71
67,1.72
68,1.72
69,1.75
70,1.75
71,1.8
72,1.8
73,1.85
74,1.84
75,1.84
76,1.88
77,1.89
78,1.88
79,1.92
80,1.93
81,1.95
82,1.99
83,1.99
84,2.02
85,2.0
86,2.04
87,2.06
88,2.1
89,2.13
90,2.15
91,2.16
92,2.19
93,2.19
94,2.21
95,2.24
96,2.25
97,2.29
98,2.32
99,2.34
100,2.36
101,2.37
102,2.43
103,2.42
104,2.46
105,2.48
106,2.51
107,2.55
108,2.57
109,2.58
110,2.64
111,2.64
112,2.67
113,2.71
114,2.74
115,2.78
116,2.79
117,2.82
118,2.83
119,2.87
120,2.92
121,2.94
122,2.95
123,2.97
124,3.01
125,3.04
126,3.07
127,3.11
128,3.15
129,3.19
130,3.2
131,3.24
132,3.28
133,3.31
134,3.34
135,3.39
136,3.42
137,3.43
138,3.47
139,3.55
140,3.55
141,3.62
142,3.64
143,3.68
144,3.74
145,3.75
146,3.81
147,3.84
148,3.9
149,3.92
150,3.97
151,4.0
152,4.08
153,4.09
154,4.14
155,4.17
156,4.23
157,4.27
158,4.32
159,4.37
160,4.4
161,4.46
162,4.51
163,4.54
164,4.59
165,4.65
166,4.66
167,4.72
168,4.76
169,4.8
170,4.86
171,4.86
172,4.93
173,5.0
174,5.01
175,5.06
176,5.13
177,5.18
178,5.22
179,5.27
180,5.3
181,5.38
182,5.38
183,5.47
184,5.54
185,5.57
186,5.62
187,5.69
188,5.76
189,5.8
190,5.87
191,5.86
192,5.9
193,5.97
194,6.04
195,6.09
196,6.1
197,6.19
198,6.26
199,6.34
200,6.38
201,6.41
202,6.51
203,6.56
204,6.61
205,6.69
206,6.77
207,6.88
208,6.95
209,7.04
210,7.13
211,7.21
212,6.81
213,6.87
214,6.95
215,7.02
216,7.06
217,7.12
218,7.18
219,7.23
220,7.31
221,7.38
222,7.44
223,7.51
224,7.57
225,7.63
226,7.72
227,7.79
228,7.85
229,7.9
230,7.93
231,8.06
232,8.12
233,8.23
234,8.27
235,8.35
236,8.38
237,8.49
238,8.58
239,8.64
240,8.71
241,8.8
242,8.88
243,8.96
244,9.06
245,9.14
246,9.22
247,9.29
248,9.4
249,9.49
250,9.54
251,9.61
252,9.69
253,9.77
254,9.85
255,10.22
