bri,watt
1,1.37
2,1.37
3,1.37
4,1.37
5,1.3
6,1.3
7,1.32
8,1.32
9,1.32
10,1.3
11,1.3
12,1.44
13,1.44
14,1.44
15,1.6
16,1.6
17,1.58
18,1.58
19,1.57
20,1.57
21,1.57
22,1.63
23,1.63
24,1.61
25,1.61
26,1.61
27,1.43
28,1.43
29,1.63
30,1.63
31,1.63
32,1.8
33,1.8
34,1.86
35,1.86
36,1.86
37,1.99
38,1.99
39,1.68
40,1.68
41,1.68
42,1.83
43,1.83
44,2.07
45,2.07
46,2.07
47,1.77
48,1.77
49,2.06
50,2.06
51,2.06
52,1.93
53,1.93
54,2.2
55,2.2
56,2.2
57,2.4
58,2.4
59,2.4
60,2.12
61,2.12
62,2.23
63,2.23
64,2.23
65,2.51
66,2.51
67,2.18
68,2.18
69,2.18
70,2.16
71,2.16
72,2.33
73,2.33
74,2.33
75,2.5
76,2.5
77,2.69
78,2.69
79,2.69
80,2.39
81,2.39
82,2.78
83,2.78
84,2.78
85,2.72
86,2.72
87,2.92
88,2.92
89,2.92
90,2.75
91,2.75
92,3.05
93,3.05
94,3.05
95,3.04
96,3.04
97,2.98
98,2.98
99,2.98
100,3.48
101,3.48
102,3.48
103,3.29
104,3.29
105,3.87
106,3.87
107,3.87
108,3.76
109,3.76
110,3.67
111,3.67
112,3.67
113,3.69
114,3.69
115,3.7
116,3.7
117,3.7
118,3.71
119,3.71
120,4.34
121,4.34
122,4.34
123,4.32
124,4.32
125,3.98
126,3.98
127,4.5
128,4.5
129,4.5
130,4.19
131,4.19
132,4.31
133,4.31
134,4.31
135,4.45
136,4.45
137,4.98
138,4.98
139,4.98
140,4.81
141,4.81
142,5.21
143,5.21
144,5.21
145,5.07
146,5.07
147,5.36
148,5.36
149,5.61
150,5.61
151,5.56
152,5.56
153,5.56
154,5.41
155,5.41
156,5.75
157,5.75
158,5.75
159,5.91
160,5.91
161,6.0
162,6.0
163,6.0
164,6.28
165,6.28
166,6.38
167,6.38
168,6.38
169,6.67
170,6.67
171,6.67
172,6.33
173,6.33
174,6.98
175,6.98
176,6.98
177,7.02
178,7.02
179,6.92
180,6.92
181,6.92
182,7.27
183,7.27
184,7.76
185,7.76
186,7.76
187,7.86
188,7.86
189,8.11
190,8.11
191,8.11
192,8.23
193,8.23
194,8.49
195,8.49
196,8.49
197,8.64
198,9.16
199,9.16
200,8.59
201,8.59
202,8.59
203,8.68
204,8.68
205,9.18
206,9.18
207,9.18
208,9.4
209,9.4
210,9.65
211,9.65
212,9.65
213,9.79
214,9.79
215,9.87
216,9.87
217,10.3
218,10.3
219,10.47
220,10.47
221,10.47
222,10.52
223,10.52
224,11.04
225,11.04
226,11.04
227,11.56
228,11.56
229,11.56
230,11.73
231,11.73
232,11.4
233,11.4
234,11.4
235,11.79
236,11.79
237,12.69
238,12.69
239,12.69
240,12.31
241,12.31
242,12.73
243,12.73
244,12.73
245,13.06
246,13.06
247,13.39
248,13.39
249,13.39
250,13.73
251,13.73
252,14.0
253,14.0
254,14.0
255,14.04
