bri,watt
1,1.17
2,1.2
3,1.23
4,1.17
5,1.2
6,1.17
7,1.23
8,1.17
9,1.25
10,1.2
11,1.17
12,1.17
13,1.2
14,1.2
15,1.2
16,1.17
17,1.17
18,1.17
19,1.25
20,1.2
21,1.3
22,1.27
23,1.23
24,1.2
25,1.33
26,1.27
27,1.27
28,1.38
29,1.35
30,1.4
31,1.4
32,1.38
33,1.5
34,1.48
35,1.45
36,1.52
37,1.52
38,1.55
39,1.55
40,1.58
41,1.6
42,1.6
43,1.55
44,1.62
45,1.65
46,1.6
47,1.7
48,1.65
49,1.67
50,1.7
51,1.65
52,1.65
53,1.7
54,1.7
55,1.7
56,1.7
57,1.73
58,1.7
59,1.7
60,1.75
61,1.77
62,1.77
63,1.83
64,1.8
65,1.85
66,1.8
67,1.8
68,1.85
69,1.88
70,1.88
71,1.83
72,1.85
73,1.85
74,1.85
75,1.88
76,1.9
77,1.92
78,1.92
79,1.95
80,1.92
81,1.92
82,1.95
83,1.98
84,2.0
85,2.02
86,2.0
87,2.0
88,2.02
89,2.08
90,2.1
91,2.1
92,2.15
93,2.17
94,2.12
95,2.2
96,2.23
97,2.25
98,2.25
99,2.27
100,2.3
101,2.27
102,2.33
103,2.35
104,2.35
105,2.33
106,2.38
107,2.4
108,2.45
109,2.45
110,2.48
111,2.45
112,2.5
113,2.48
114,2.5
115,2.52
116,2.52
117,2.58
118,2.6
119,2.58
120,2.62
121,2.62
122,2.65
123,2.77
124,2.7
125,2.7
126,2.73
127,2.77
128,2.75
129,2.77
130,2.77
131,2.83
132,2.83
133,2.85
134,2.92
135,2.92
136,2.95
137,2.95
138,3.0
139,3.08
140,3.12
141,3.15
142,3.2
143,3.25
144,3.25
145,3.33
146,3.4
147,3.42
148,3.45
149,3.52
150,3.5
151,3.55
152,3.58
153,3.58
154,3.67
155,3.67
156,3.7
157,3.7
158,3.7
159,3.65
160,3.7
161,3.75
162,3.8
163,3.85
164,3.9
165,3.9
166,3.92
167,4.03
168,3.95
169,4.0
170,4.05
171,4.12
172,4.12
173,4.22
174,4.18
175,4.28
176,4.35
177,4.38
178,4.38
179,4.43
180,4.45
181,4.55
182,4.57
183,4.62
184,4.62
185,4.68
186,4.7
187,4.78
188,4.82
189,4.85
190,4.93
191,4.97
192,5.0
193,5.0
194,5.12
195,5.1
196,5.22
197,5.25
198,5.25
199,5.33
200,5.32
201,5.47
202,5.45
203,5.55
204,5.62
205,5.68
206,5.75
207,5.78
208,5.85
209,5.82
210,5.93
211,6.0
212,6.1
213,6.1
214,6.18
215,6.28
216,6.32
217,6.4
218,6.43
219,6.5
220,6.5
221,6.53
222,6.65
223,6.68
224,6.8
225,6.82
226,6.9
227,6.95
228,7.05
229,7.15
230,7.2
231,7.25
232,7.32
233,7.35
234,7.5
235,7.57
236,7.57
237,7.68
238,7.85
239,7.9
240,7.95
241,8.05
242,8.1
243,8.22
244,8.3
245,8.38
246,8.43
247,8.55
248,8.6
249,8.68
250,8.72
251,8.78
252,8.85
253,8.97
254,9.02
255,9.18
