bri,watt
2,0.43
3,0.46
4,0.51
5,0.46
6,0.5
7,0.49
8,0.45
9,0.45
10,0.43
11,0.49
12,0.45
13,0.43
14,0.47
15,0.49
16,0.42
17,0.48
18,0.45
19,0.45
20,0.47
21,0.49
22,0.46
23,0.43
24,0.54
25,0.51
26,0.42
27,0.49
28,0.49
29,0.57
30,0.55
31,0.52
32,0.56
33,0.6
34,0.49
35,0.6
36,0.6
37,0.59
38,0.56
39,0.6
40,0.54
41,0.54
42,0.57
43,0.6
44,0.69
45,0.56
46,0.61
47,0.57
48,0.6
49,0.66
50,0.61
51,0.58
52,0.7
53,0.73
54,0.67
55,0.7
56,0.71
57,0.67
58,0.67
59,0.65
60,0.62
61,0.66
62,0.73
63,0.64
64,0.7
65,0.71
66,0.7
67,0.75
68,0.72
69,0.67
70,0.67
71,0.76
72,0.73
73,0.73
74,0.72
75,0.74
76,0.73
77,0.76
78,0.87
79,0.78
80,0.88
81,0.86
82,0.83
83,0.77
84,0.83
85,0.79
86,0.89
87,0.82
88,0.85
89,0.83
90,0.85
91,0.91
92,0.99
93,0.97
94,0.9
95,0.93
96,0.98
97,0.96
98,0.92
99,0.93
100,0.95
101,1.0
102,0.98
103,0.96
104,0.99
105,1.0
106,1.0
107,1.04
108,1.12
109,1.12
110,1.06
111,1.04
112,1.1
113,1.12
114,1.09
115,1.07
116,1.15
117,1.19
118,1.19
119,1.1
120,1.15
121,1.19
122,1.19
123,1.23
124,1.25
125,1.27
126,1.27
127,1.25
128,1.22
129,1.29
130,1.29
131,1.32
132,1.29
133,1.31
134,1.31
135,1.44
136,1.38
137,1.52
138,1.46
139,1.47
140,1.43
141,1.44
142,1.59
143,1.55
144,1.55
145,1.51
146,1.57
147,1.61
148,1.67
149,1.67
150,1.65
151,1.68
152,1.68
153,1.71
154,1.74
155,1.77
156,1.83
157,1.83
158,1.9
159,1.92
160,1.94
161,1.9
162,2.0
163,1.98
164,2.0
165,2.12
166,2.1
167,2.1
168,2.16
169,2.21
170,2.22
171,2.21
172,2.29
173,2.29
174,2.38
175,2.36
176,2.38
177,2.4
178,2.44
179,2.47
180,2.5
181,2.56
182,2.67
183,2.69
184,2.73
185,2.79
186,2.79
187,2.85
188,2.9
189,2.94
190,2.95
191,3.02
192,3.03
193,3.16
194,3.15
195,3.24
196,3.25
197,3.24
198,3.46
199,3.42
200,3.46
201,3.54
202,3.63
203,3.71
204,3.75
205,3.82
206,3.82
207,3.95
208,3.88
209,4.08
210,4.04
211,4.24
212,4.3
213,4.38
214,4.42
215,4.54
216,4.52
217,4.66
218,4.72
219,4.85
220,4.9
221,4.92
222,4.96
223,5.12
224,5.28
225,5.35
226,5.35
227,5.54
228,5.58
229,5.67
230,5.76
231,5.87
232,6.07
233,6.09
234,6.22
235,6.3
236,6.42
237,6.43
238,6.64
239,6.74
240,6.89
241,6.97
242,7.02
243,7.17
244,7.38
245,7.6
246,7.55
247,7.7
248,7.87
249,8.14
250,8.05
251,8.28
252,8.38
253,8.67
254,8.8
255,8.98
