bri,watt
1,0.5
2,0.8
3,0.9
4,0.9
5,0.9
6,0.9
7,0.9
8,0.9
9,0.9
10,0.9
11,0.9
12,0.8
13,0.9
14,0.9
15,0.9
16,0.9
17,0.9
18,0.8
19,0.8
20,0.9
21,0.9
22,0.8
23,0.9
24,0.9
25,0.9
26,1.0
27,0.9
28,0.9
29,0.8
30,1.0
31,0.9
32,0.9
33,1.0
34,0.9
35,1.0
36,1.0
37,0.9
38,1.0
39,0.9
40,0.9
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,1.1
50,1.1
51,1.1
52,1.1
53,1.1
54,1.2
55,1.1
56,1.2
57,1.1
58,1.1
59,1.2
60,1.3
61,1.3
62,1.3
63,1.3
64,1.3
65,1.2
66,1.2
67,1.3
68,1.3
69,1.3
70,1.3
71,1.3
72,1.3
73,1.4
74,1.4
75,1.4
76,1.5
77,1.5
78,1.4
79,1.4
80,1.5
81,1.5
82,1.6
83,1.6
84,1.6
85,1.6
86,1.6
87,1.7
88,1.6
89,1.7
90,1.7
91,1.7
92,1.7
93,1.7
94,1.7
95,1.9
96,1.8
97,1.9
98,1.9
99,2.0
100,1.9
101,1.9
102,1.9
103,1.9
104,2.1
105,2.1
106,2.1
107,2.0
108,2.1
109,2.0
110,2.2
111,2.1
112,2.2
113,2.3
114,2.3
115,2.3
116,2.4
117,2.3
118,2.3
119,2.3
120,2.5
121,2.5
122,2.5
123,2.6
124,2.5
125,2.6
126,2.5
127,2.7
128,2.7
129,2.7
130,2.7
131,2.7
132,2.8
133,2.8
134,2.9
135,2.9
136,2.9
137,2.8
138,2.9
139,2.9
140,3.0
141,3.12
142,3.12
143,3.12
144,3.25
145,3.12
146,3.25
147,3.25
148,3.35
149,3.35
150,3.35
151,3.45
152,3.55
153,3.55
154,3.55
155,3.55
156,3.55
157,3.55
158,3.75
159,3.65
160,3.85
161,3.75
162,3.75
163,3.95
164,3.95
165,3.95
166,4.05
167,3.95
168,4.05
169,4.15
170,4.15
171,4.15
172,4.15
173,4.25
174,4.35
175,4.35
176,4.35
177,4.45
178,4.45
179,4.45
180,4.65
181,4.65
182,4.65
183,4.75
184,4.75
185,4.75
186,4.75
187,4.85
188,4.85
189,4.95
190,4.95
191,5.05
192,5.15
193,5.15
194,5.25
195,5.15
196,5.25
197,5.25
198,5.45
199,5.45
200,5.45
201,5.55
202,5.55
203,5.55
204,5.65
205,5.75
206,5.75
207,5.75
208,5.85
209,5.85
210,5.85
211,5.85
212,5.95
213,6.15
214,6.05
215,6.25
216,6.25
217,6.25
218,6.35
219,6.35
220,6.45
221,6.45
222,6.55
223,6.55
224,6.65
225,6.75
226,6.75
227,6.75
228,6.75
229,6.95
230,6.95
231,7.05
232,7.05
233,7.15
234,7.15
235,7.25
236,7.25
237,7.35
238,7.35
239,7.25
240,7.55
241,7.55
242,7.65
243,7.65
244,7.75
245,7.75
246,7.85
247,7.95
248,7.95
249,7.85
250,8.05
251,8.05
252,8.05
253,8.25
254,8.25
255,8.25
