bri,watt
2,1.55
3,1.5
4,1.6
5,1.65
6,1.55
7,1.6
8,1.7
9,1.75
10,1.9
11,1.85
12,1.85
13,1.75
14,1.85
15,1.9
16,2.05
17,1.9
18,1.95
19,1.9
20,2.05
21,2.05
22,2.15
23,2.1
24,2.3
25,2.35
26,2.35
27,2.3
28,2.3
29,2.45
30,2.5
31,2.45
32,2.65
33,2.45
34,2.5
35,2.6
36,2.65
37,2.65
38,2.7
39,2.7
40,2.7
41,2.75
42,2.75
43,2.8
44,2.85
45,2.8
46,2.8
47,3
48,2.85
49,2.95
50,2.95
51,3.05
52,3.2
53,3.1
54,3
55,3.3
56,3.2
57,3.3
58,3.3
59,3.25
60,3.4
61,3.35
62,3.25
63,3.35
64,3.4
65,3.3
66,3.35
67,3.5
68,3.6
69,3.6
70,3.65
71,3.7
72,3.8
73,3.85
74,3.7
75,3.75
76,3.9
77,4
78,4
79,3.9
80,3.9
81,3.95
82,4
83,4.15
84,4.1
85,4.05
86,4.1
87,4.1
88,4.3
89,4.3
90,4.4
91,4.3
92,4.5
93,4.3
94,4.4
95,4.55
96,4.45
97,4.55
98,4.4
99,4.65
100,4.6
101,4.8
102,4.7
103,4.65
104,4.8
105,4.9
106,4.8
107,5
108,4.9
109,5.1
110,5.05
111,5
112,5.1
113,5.1
114,5.25
115,5.2
116,5.15
117,5.3
118,5.35
119,5.35
120,5.3
121,5.3
122,5.4
123,5.45
124,5.5
125,5.55
126,5.4
127,5.5
128,5.55
129,5.6
130,5.6
131,5.65
132,5.65
133,5.65
134,5.75
135,5.7
136,5.7
137,5.85
138,5.8
139,6.1
140,6.05
141,6.1
142,6
143,6
144,6.2
145,6.2
146,6.3
147,6.2
148,6.3
149,6.2
150,6.5
151,6.5
152,6.5
153,6.5
154,6.55
155,6.6
156,6.6
157,6.65
158,6.65
159,6.65
160,6.6
161,6.8
162,6.75
163,6.8
164,6.8
165,6.95
166,6.85
167,6.8
168,7
169,6.9
170,7
171,7.1
172,7.05
173,7.05
174,7.15
175,7.15
176,7.1
177,7.3
178,7.2
179,7.25
180,7.35
181,7.45
182,7.25
183,7.4
184,7.45
185,7.55
186,7.5
187,7.5
188,7.5
189,7.5
190,7.6
191,7.7
192,7.6
193,7.65
194,7.8
195,7.75
196,7.85
197,7.85
198,7.95
199,7.85
200,8
201,7.95
202,7.9
203,8.1
204,8
205,8.2
206,8.15
207,8.15
208,8.35
209,8.3
210,8.2
211,8.3
212,8.5
213,8.55
214,8.35
215,8.5
216,8.6
217,8.55
218,8.6
219,8.65
220,8.7
221,8.7
222,8.8
223,8.7
224,8.9
225,8.8
226,8.85
227,8.95
228,8.9
229,8.95
230,9
231,9
232,9.1
233,9.05
234,9.25
235,9.2
236,9.25
237,9.35
238,9.4
239,9.4
240,9.45
241,9.45
242,9.45
243,9.45
244,9.5
245,9.6
246,9.5
247,9.6
248,9.6
249,9.65
250,9.6
251,9.65
252,9.55
253,9.55
254,9.55
255,9.7
