bri,watt
4,0.4
5,0.4
6,0.4
11,0.44
12,0.44
13,0.44
14,0.43
15,0.43
16,0.43
17,0.43
26,0.48
27,0.48
28,0.48
29,0.48
30,0.54
31,0.54
32,0.54
33,0.54
34,0.6
35,0.6
36,0.6
37,0.6
38,0.63
39,0.63
40,0.63
41,0.67
42,0.67
43,0.67
44,0.75
45,0.75
46,0.75
47,0.75
48,0.82
49,0.82
50,0.82
51,0.86
52,0.86
53,0.95
54,0.95
55,0.95
56,1.06
57,1.06
58,1.06
59,1.1
60,1.1
61,1.15
62,1.15
63,1.15
64,1.19
65,1.19
66,1.19
67,1.25
68,1.25
69,1.25
70,1.27
71,1.27
72,1.27
73,1.27
74,1.33
75,1.33
76,1.38
77,1.38
78,1.43
79,1.43
80,1.43
81,1.46
82,1.46
83,1.53
84,1.53
85,1.53
86,1.54
87,1.54
88,1.61
89,1.61
90,1.61
91,1.65
92,1.65
93,1.65
94,1.66
95,1.66
96,1.66
97,1.72
98,1.72
99,1.72
100,1.77
101,1.77
102,1.83
103,1.83
104,1.87
105,1.87
106,1.87
107,1.9
108,1.9
109,1.9
110,1.97
111,1.97
112,2.02
113,2.02
114,2.02
115,2.05
116,2.05
117,2.11
118,2.11
119,2.11
120,2.15
121,2.15
122,2.22
123,2.22
124,2.31
125,2.31
126,2.31
127,2.33
128,2.33
129,2.42
130,2.42
131,2.42
132,2.49
133,2.49
134,2.55
135,2.55
136,2.55
137,2.58
138,2.58
139,2.71
140,2.71
141,2.73
142,2.73
143,2.73
144,2.81
145,2.81
146,2.88
147,2.88
148,2.88
149,2.94
150,2.94
151,3.03
152,3.03
153,3.03
154,3.08
155,3.08
156,3.11
157,3.11
158,3.11
159,3.29
160,3.29
161,3.37
162,3.37
163,3.37
164,3.44
165,3.44
166,3.59
167,3.59
168,3.62
169,3.62
170,3.71
171,3.71
172,3.71
173,3.83
174,3.83
175,3.97
176,3.97
177,4.06
178,4.06
179,4.06
180,4.16
181,4.16
182,4.25
183,4.25
184,4.25
185,4.38
186,4.38
187,4.42
188,4.42
189,4.42
190,4.57
191,4.57
192,4.64
193,4.64
194,4.76
195,4.76
196,4.89
197,4.89
198,5.02
199,5.02
200,5.16
201,5.16
202,5.16
203,5.34
204,5.34
205,5.43
206,5.43
207,5.43
208,5.63
209,5.63
210,5.73
211,5.73
212,5.88
213,5.88
214,6.03
215,6.03
216,6.03
217,6.19
218,6.19
219,6.33
220,6.33
221,6.53
222,6.53
223,6.53
224,6.66
225,6.66
226,6.79
227,6.79
228,6.93
229,6.93
230,7.04
231,7.04
232,7.04
233,7.27
234,7.27
235,7.39
236,7.39
237,7.57
238,7.57
239,7.77
240,7.77
241,7.77
242,7.89
243,8.09
244,8.09
245,8.29
246,8.29
247,8.38
248,8.38
249,8.38
250,8.51
251,8.51
252,8.65
253,8.65
254,8.65
255,8.82
